date,Q1,Q3,Q5,Q5_timed,Q5_minus_Q1,Q5_minus_Q1_timed,EW_universe,EW_universe_timed,lead_signal,timing_indicator
2011-07-29,-0.013679660086613178,-0.012222786407797493,-0.010649558006483074,-0.010649558006483074,0.003030102080130104,0.003030102080130104,-0.011307747229900031,-0.007897184758946314,-0.019898366512364138,1.0
2011-08-01,0.006116941405151205,0.00966848344474746,0.007924089952118712,0.0,0.0018071485469675064,0.0,0.007443938685912273,0.0,0.0015082195353746945,0.0
2011-08-02,-0.004338994018387018,-0.002710266807701962,-0.006592766230564162,0.0,-0.0022537722121771446,0.0,-0.003930533181633466,-0.0,-0.010359707557920527,0.0
2011-08-03,-0.013889783552046276,-0.012962727562011184,-0.020186636755556354,0.0,-0.00629685320351008,0.0,-0.015749883327949833,-0.0,-0.01863633786108066,0.0
2011-08-04,-0.010919417217269058,-0.012700755442386514,-0.01687435921862729,0.0,-0.005954942001358229,0.0,-0.009821065223768929,-0.0,-0.006872892706833491,0.0
2011-08-05,-0.05886794199023049,-0.06370040548399258,-0.0629874711337784,0.0,-0.004119529143547896,0.0,-0.060657530728592375,-0.0,-0.05697100481156185,0.0
2011-08-08,-0.04834698859126604,-0.05750885355222009,-0.05855577704719862,0.0,-0.01020878845593259,0.0,-0.053493664199752954,-0.0,-0.04009873740243053,0.0
2011-08-09,-0.02572880478439371,-0.022957436365710786,-0.03555022178041229,0.0,-0.009821416996018583,0.0,-0.029016485809747014,-0.0,-0.02572728584418415,0.0
2011-08-10,0.03614523655469562,0.04132555293408234,0.042174435533185756,0.0,0.006029198978490141,0.0,0.0398580265512441,0.0,0.03814423133848938,0.0
2011-08-11,-0.007827352925853792,-0.013256700530800775,-0.018586000653169503,0.0,-0.01075864772731571,0.0,-0.011933548112060101,-0.0,-0.0009803497392878108,0.0
2011-08-12,0.005095821700820318,0.012044218507719348,0.015578706256554034,0.0,0.010482884555733716,0.0,0.011325365566152957,0.0,-0.006259068665075443,0.0
2011-08-15,0.017022812654378536,0.021675414792292645,0.028192895267755255,0.0,0.011170082613376719,0.0,0.02166511264857037,0.0,0.03316978086981673,0.0
2011-08-16,0.006378197255456729,0.007565931413631802,0.013231008903538639,0.0,0.006852811648081913,0.0,0.009427111228636579,0.0,-0.0030533015350516844,0.0
2011-08-17,-0.00803294676817268,-0.009733120759650792,-0.0038624138144058013,0.0,0.004170532953766879,0.0,-0.00688576585090516,-0.0,-0.006135627010221732,0.0
2011-08-18,-0.016464611055309143,-0.01996856574034545,-0.019545168508399144,0.0,-0.0030805574530900015,0.0,-0.018562625526217957,-0.0,-0.02200622888559505,0.0
2011-08-19,-0.044961540478492504,-0.05591506201176186,-0.05863021511877454,0.0,-0.013668674640282034,0.0,-0.05166671654371773,-0.0,-0.03389153013830866,0.0
2011-08-22,-0.01715496503477768,-0.02127568782097706,-0.03428706950755366,0.0,-0.017132104472775987,0.0,-0.02502511197496371,-0.0,0.004347329909307859,0.0
2011-08-23,0.029191955056923236,0.03345384208037809,0.03386192618212677,0.0,0.004669971125203537,0.0,0.03163997488479173,0.0,0.03476868577342428,0.0
2011-08-24,0.00314949573790957,-0.0016403459067047175,0.004623629768076629,0.0,0.001474134030167059,0.0,0.0011800890922737254,0.0,0.010560762906557681,0.0
2011-08-25,-0.009475570584636725,-0.015194126526158248,-0.01959884184725851,-0.01959884184725851,-0.010123271262621785,-0.010123271262621785,-0.01426990687017582,-0.009896870893831617,-0.009486288504694042,1.0
2011-08-26,0.0007286086422133532,-0.0005615281626110383,-0.0056182861377865835,0.0,-0.006346894779999937,0.0,-0.0021960136146883,-0.0,0.006452105948067492,0.0
2011-08-29,0.017222909402636023,0.018279708127494607,0.017995239669010826,0.017995239669010826,0.0007723302663748032,0.0007723302663748032,0.017759906284784674,0.012374644379075771,0.023373828876271895,1.0
2011-08-30,0.014380451294584557,0.024138010283762425,0.02367542000590627,0.02367542000590627,0.009294968711321714,0.009294968711321714,0.01936430674628036,0.013523781969579669,0.007686512259584636,1.0
2011-08-31,0.007876684243521686,0.0166429652838707,0.01677609323164879,0.01677609323164879,0.008899408988127105,0.008899408988127105,0.011894909580798895,0.008288066030492135,0.011920414913115475,1.0
2011-09-01,-0.0018165812355724826,0.003481072535703741,0.0052938238775218135,0.0052938238775218135,0.007110405113094296,0.007110405113094296,0.002459927547402679,0.001721949283181875,-0.009614879904380794,1.0
2011-09-02,-0.00034445336465401823,0.003698097521839726,0.0013848948532713457,0.0013848948532713457,0.0017293482179253645,0.0017293482179253645,0.000676329158446262,0.00047670297135647823,-0.006440807829444507,1.0
2011-09-05,-0.016707976339593065,-0.01913628532727683,-0.023525497946588175,-0.023525497946588175,-0.00681752160699511,-0.00681752160699511,-0.018653898792223397,-0.013087816088092221,-0.01614691886573827,1.0
2011-09-06,-0.014948028301686303,-0.01911838334905288,-0.022714495791506285,0.0,-0.007766467489819981,0.0,-0.01896456846324917,-0.0,-0.014893918333488946,0.0
2011-09-07,0.015495921521535411,0.019767158944380192,0.016761027979353176,0.0,0.0012651064578177672,0.0,0.01735034703594219,0.0,0.02952020827985861,0.0
2011-09-08,0.004048978828422124,0.0020524172236181092,0.005028654648106364,0.005028654648106364,0.0009796758196842401,0.0009796758196842401,0.0046865337207795624,0.003280573604545693,-0.0007647019091560337,1.0
2011-09-09,0.0035712592699994345,0.007231942881492784,0.006367148505156328,0.006367148505156328,0.0027958892351568937,0.0027958892351568937,0.005906070607986247,0.004115197584919449,0.005039859474504612,1.0
2011-09-13,-0.0199313184552708,-0.02443600253057166,-0.027714368183960246,-0.027714368183960246,-0.0077830497286894475,-0.0077830497286894475,-0.0225415309816828,-0.015633642455038073,-0.017237555131575228,1.0
2011-09-14,-0.0199047703450391,-0.024573507678445128,-0.0235577201486328,0.0,-0.0036529498035937015,0.0,-0.019867515541830208,-0.0,-0.02042560470835302,0.0
2011-09-15,0.019589535678542436,0.023517425352693352,0.024054674110566526,0.0,0.004465138432024094,0.0,0.020479598755825848,0.0,0.03412262870913822,0.0
2011-09-16,0.017714732388900038,0.023692855076468528,0.028418733476493648,0.028418733476493648,0.01070400108759361,0.01070400108759361,0.02291737217480613,0.01604216052236429,0.031544635356617196,1.0
2011-09-19,-0.010399938352928649,-0.01196703229985876,-0.004751247680267372,-0.004751247680267372,0.005648690672661277,0.005648690672661277,-0.009106020256356144,-0.006388901308895037,-0.005679162675132927,1.0
2011-09-20,0.0046210899215272175,0.006420335903697406,0.010964453367069634,0.010964453367069634,0.006343363445542416,0.006343363445542416,0.007929225085353552,0.005576035705184111,0.012186717065169127,1.0
2011-09-21,0.007368088351040083,0.01136808952056149,0.015104041175713075,0.015104041175713075,0.007735952824672992,0.007735952824672992,0.010312055921609838,0.007235071493387547,0.018634179481319502,1.0
2011-09-22,-0.015461177014205126,-0.01721801378752302,-0.018599209648181556,-0.018599209648181556,-0.0031380326339764293,-0.0031380326339764293,-0.018033154044825195,-0.012594122099047273,-0.028173717785731918,1.0
2011-09-23,-0.03349312509064456,-0.03243940948491339,-0.036562083678026255,-0.036562083678026255,-0.0030689585873817063,-0.0030689585873817063,-0.03337626159208269,-0.02330955043447066,-0.028513064966284057,1.0
2011-09-26,-0.031229178383158557,-0.03984591136267903,-0.04614704099607271,0.0,-0.014917862612914154,0.0,-0.039670872135273254,-0.0,-0.02063753332396977,0.0
2011-09-27,0.012936842502578965,0.015075056307389216,0.014624019070853572,0.0,0.001687176568274608,0.0,0.013009861774063164,0.0,0.03482323069564401,0.0
2011-09-28,0.0018219769791189247,0.00502442041384869,0.0032068420915104465,0.0032068420915104465,0.0013848651123915218,0.0013848651123915218,0.004656409436910795,0.0032519762680360874,0.0032505621664107457,1.0
2011-09-29,0.005525811966867725,0.011064133559519953,0.014051494788027514,0.014051494788027514,0.00852568282115979,0.00852568282115979,0.009723685031477925,0.006790896159080553,0.002217436493713089,1.0
2011-09-30,0.006305392396606175,0.004191806544239729,0.006324933841201636,0.006324933841201636,1.954144459546161e-05,1.954144459546161e-05,0.005746984269869127,0.004004350329973327,0.003087786146402328,1.0
2011-10-03,-0.018900819541574417,-0.020832258526937368,-0.019785273499473587,-0.019785273499473587,-0.00088445395789917,-0.00088445395789917,-0.019005375821739445,-0.013242455411276518,-0.018889113842859503,1.0
2011-10-04,-0.0016803055469609674,0.0008962067180620396,-0.0003739190389739813,0.0,0.0013063865079869863,0.0,0.0009615405525006202,0.0,0.007771348566182186,0.0
2011-10-05,-0.0019937700300851897,-0.002580783640419954,-0.004241286892142173,0.0,-0.0022475168620569824,0.0,-0.003706205750938244,-0.0,-0.0032501831170076174,0.0
2011-10-06,0.0036522047100658057,0.00789693939023119,0.010535854268274386,0.0,0.006883649558208579,0.0,0.006917977989629265,0.0,0.0022972283859233854,0.0
2011-10-07,0.004644712684552058,0.0016368031698095662,0.004132802290576608,0.0,-0.0005119103939754505,0.0,0.003644262445232602,0.0,-0.0021417481770310697,0.0
2011-10-11,0.015634709844861906,0.0210729345195666,0.024402267238876882,0.0,0.008767557394014977,0.0,0.020929159363788894,0.0,0.016734939908818747,0.0
2011-10-12,0.002694381147173745,0.0041549962151879935,0.007397416280218807,0.007397416280218807,0.004703035133045062,0.004703035133045062,0.0039362939197856005,0.00276810346617181,0.007618401055412826,1.0
2011-10-13,0.005888713582505763,0.009561623631521618,0.008544614695125335,0.008544614695125335,0.002655901112619572,0.002655901112619572,0.008338224703608283,0.005850206042047747,0.0017834174267648151,1.0
2011-10-14,-0.0008122069824623101,-0.0015067433110789261,0.0032893322934952323,0.0032893322934952323,0.004101539275957542,0.004101539275957542,0.0018717908695686544,0.0013162916437611826,-0.0003396605191866238,1.0
2011-10-17,0.008071079962413363,0.009865928103430264,0.012210585234520167,0.012210585234520167,0.004139505272106804,0.004139505272106804,0.010713518460243264,0.007568582396107339,0.007126572989173404,1.0
2011-10-18,-0.008663367301256846,-0.008701642032545857,-0.012038135816548683,-0.012038135816548683,-0.003374768515291837,-0.003374768515291837,-0.009599930558180968,-0.00678188642658591,-0.006997660784628762,1.0
2011-10-19,-0.0014951395459068427,8.083747353017866e-05,0.001324715149457208,0.001324715149457208,0.002819854695364051,0.002819854695364051,-0.001267814065054485,-0.0008976941525143854,0.005121954010181099,1.0
2011-10-20,-0.007896242926533344,-0.008467220200380621,-0.012515262730040728,-0.012515262730040728,-0.004619019803507384,-0.004619019803507384,-0.008363698651177599,-0.005895058565426792,-0.018950111913287375,1.0
2011-10-21,0.00024719593459655766,0.0024404775916043427,-0.003932582196762859,0.0,-0.004179778131359417,0.0,-0.0010351955091230278,-0.0,0.003733191807687707,0.0
2011-10-24,0.017841307118701858,0.02138602989989532,0.01677475254999837,0.0,-0.0010665545687034868,0.0,0.01755049154147156,0.0,0.016406667243424763,0.0
2011-10-25,-0.0016673811508832205,-0.001181154767118808,0.005852811492776617,0.005852811492776617,0.007520192643659837,0.007520192643659837,0.0025557281085005603,0.0018096203865028161,-0.0025058220845888277,1.0
2011-10-26,0.0017940983656764688,0.004092379704358381,0.001268935419900709,0.001268935419900709,-0.0005251629457757591,-0.0005251629457757591,0.003850059029727177,0.002726090183951985,0.005712435120958561,1.0
2011-10-27,0.004100091223503785,0.007028668172576346,0.00377891714838083,0.00377891714838083,-0.0003211740751229556,-0.0003211740751229556,0.004628277801651465,0.0032696543179408736,-0.0017765508749914137,1.0
2011-10-28,0.0014514168096184986,-0.002133879058207014,-0.007553663636155393,-0.007553663636155393,-0.009005080445773892,-0.009005080445773892,-0.00384774825791374,-0.0027244540084260193,0.006104964243566888,1.0
2011-10-31,-0.005798866039941298,-0.008040085917177767,-0.00576301469762994,-0.00576301469762994,3.585134231135802e-05,3.585134231135802e-05,-0.0058837617033052885,-0.004156592945238253,-0.004209430802908362,1.0
2011-11-01,0.007604094884176619,0.005010503899486312,0.007890984156072709,0.007890984156072709,0.0002868892718960901,0.0002868892718960901,0.007106205228597004,0.005008728524027244,0.00396403034306104,1.0
2011-11-02,-9.524202229807075e-05,-0.0026865129135908348,0.0016119419983264092,0.0016119419983264092,0.0017071840206244798,0.0017071840206244798,0.0012164860113276729,0.0008613505789884652,0.004426274913278646,1.0
2011-11-03,-0.00799108040533396,-0.012029693330212532,-0.013111282013312776,-0.013111282013312776,-0.005120201607978816,-0.005120201607978816,-0.00907378174457848,-0.006410187748589313,-0.009836142353964489,1.0
2011-11-04,0.01121381426478378,0.018044577906924635,0.020258131474463266,0.0,0.009044317209679489,0.0,0.018367504389229215,0.0,0.017430997029898553,0.0
2011-11-07,0.008581251794782951,0.007621026624639387,0.008011665496946084,0.008011665496946084,-0.0005695862978368662,-0.0005695862978368662,0.007617770988131341,0.0054184467834934216,0.005656866159779474,1.0
2011-11-08,0.0008975819419625251,0.0013975914690824006,0.002753417016660123,0.002753417016660123,0.0018558350746975974,0.0018558350746975974,0.0014371353726244243,0.0010222204827860823,-0.0035318062551731874,1.0
2011-11-09,-0.0045919130932251286,-0.003366695463220073,-0.00022547518685535556,-0.00022547518685535556,0.004366437906369773,0.004366437906369773,-0.003647358497564321,-0.002582565129726995,-0.0026289254432669135,1.0
2011-11-10,-0.023968324056856952,-0.038046110519149155,-0.050281215229507695,-0.050281215229507695,-0.026312891172650742,-0.026312891172650742,-0.036848249578578476,-0.026031505347447376,-0.0321091456398484,1.0
2011-11-11,0.002704329438311626,0.0019871875280810082,-0.00570448160588617,0.0,-0.008408811044197797,0.0,-1.2312494610274216e-05,-0.0,0.006533994783915272,0.0
2011-11-14,0.012117401762997967,0.014717690622491904,0.018335998821592966,0.0,0.006218597058595001,0.0,0.015276792280307611,0.0,0.024986063106247975,0.0
2011-11-15,-0.004647379037671487,-0.008608944117619265,-0.006054262172561045,-0.006054262172561045,-0.0014068831348895586,-0.0014068831348895586,-0.005419928818645856,-0.0038464010971035107,-0.0028432820812416596,1.0
2011-11-16,-0.007769925657461358,-0.01006129630397264,-0.015087342790497813,-0.015087342790497813,-0.007317417133036456,-0.007317417133036456,-0.011866304270389798,-0.008459526592761762,-0.007496070387432325,1.0
2011-11-17,0.00025897503795170086,0.003104673541268895,0.00011579196913082796,0.0,-0.00014318306882087355,0.0,0.0013720865857315546,0.0,-0.0003650027139702277,0.0
2011-11-18,-0.014638819684899345,-0.013105761469003774,-0.024483397677245455,0.0,-0.00984457799234611,0.0,-0.0177839161618024,-0.0,-0.01931230763933934,0.0
2011-11-21,-0.02977138122117815,-0.040394647192926125,-0.052895375511391354,0.0,-0.023123994290213196,0.0,-0.04148710964608188,-0.0,-0.031065614362610253,0.0
2011-11-22,-0.01810229819520378,-0.02885606565304314,-0.042253665053486836,0.0,-0.024151366858283056,0.0,-0.028242837277609786,-0.0,-0.01681838575875693,0.0
2011-11-23,-0.027599227245530173,-0.035615405188429775,-0.04704450638141945,0.0,-0.019445279135889282,0.0,-0.035914921646312034,-0.0,-0.025119565040986738,0.0
2011-11-24,0.0013445002586460364,0.0013696543038801824,-0.004208631465143785,0.0,-0.005553131723789821,0.0,-0.0014679240666705673,-0.0,-0.006239220159542786,0.0
2011-11-25,-0.0038243188234140814,-0.0017720156969041278,0.00039540074143415644,0.0,0.004219719564848238,0.0,-0.002336669634927906,-0.0,-0.011965121158975753,0.0
2011-11-28,0.013707912350428123,0.016426293596111037,0.020143997079509816,0.0,0.006436084729081694,0.0,0.017274874102785154,0.0,0.027730435390967603,0.0
2011-11-29,0.015208856124464798,0.016853439955645446,0.02806921091547608,0.0,0.012860354791011289,0.0,0.019930955182270747,0.0,0.009393267831582994,0.0
2011-11-30,-0.01222001430007982,-0.024201221070741644,-0.03077041216849842,0.0,-0.018550397868418597,0.0,-0.02097252793933648,-0.0,-0.008192696283162016,0.0
2011-12-01,0.027787002901484732,0.03197057890473137,0.0406713847874887,0.0,0.012884381886003967,0.0,0.0346060131587714,0.0,0.031946437530909755,0.0
2011-12-02,-0.004741493535328615,-0.005335957405169797,-0.003113717341103485,-0.003113717341103485,0.0016277761942251313,0.0016277761942251313,-0.0039874605769722685,-0.0028426735080995854,-0.00870319104670372,1.0
2011-12-05,-0.005971459798725008,-0.0034112603216355478,-0.00531882740744935,-0.00531882740744935,0.0006526323912756577,0.0006526323912756577,-0.0037453653579964637,-0.0026700830455394144,0.0005814032400361603,1.0
2011-12-06,-0.016869165242795962,-0.020752509644416196,-0.02922166812199534,-0.02922166812199534,-0.012352502879199378,-0.012352502879199378,-0.022650318926712994,-0.01614748542839862,-0.018250093740584228,1.0
2011-12-07,0.0037631238027569995,-0.00015576418403428507,-0.004082935827346524,0.0,-0.007846059630103524,0.0,-0.0007263810164591998,-0.0,0.0073169931624721294,0.0
2011-12-08,-0.010499574928094077,-0.01099870746692599,-0.0190706085355637,0.0,-0.008571033607469624,0.0,-0.014049554126067487,-0.0,-0.007024161036024893,0.0
2011-12-09,-0.009650475007527096,-0.005490944790680034,-0.012404836305171304,0.0,-0.002754361297644209,0.0,-0.010298525378912782,-0.0,-0.02096011876538633,0.0
2011-12-12,0.003533352981482232,0.004797662893856591,0.0053726178343001555,0.0,0.0018392648528179247,0.0,0.0038994537443322896,0.0,0.00703320994913665,0.0
2011-12-13,-0.007535542547829558,-0.005358871309209488,-0.008902604256676966,0.0,-0.0013670617088474086,0.0,-0.007320056910809007,-0.0,-0.0029833974449135032,0.0
2011-12-14,0.006014074797411912,0.0070390731592251616,0.020851497358335372,0.0,0.01483742256092346,0.0,0.011916172461881043,0.0,0.006641465552503363,0.0
2011-12-15,-0.014132435221983757,-0.014296181086846441,-0.018833706556339064,0.0,-0.004701271334355308,0.0,-0.015714370943419913,-0.0,-0.022895573294610533,0.0
2011-12-16,0.001642988180929901,0.001458011940877356,0.004693346719140143,0.0,0.003050358538210243,0.0,0.001640777890821045,0.0,0.002557340354442797,0.0
2011-12-19,-0.0245862687295388,-0.03652504138035842,-0.04462553292095996,0.0,-0.020039264191421158,0.0,-0.03569290703279587,-0.0,-0.019315807038855205,0.0
2011-12-20,0.0026329752094384493,0.004234661672437334,0.00825303351668559,0.0,0.005620058307247143,0.0,0.004807709120420365,0.0,0.007351723815430565,0.0
2011-12-21,0.038451776810667596,0.05032495957600801,0.05709622438220316,0.0,0.018644447571535563,0.0,0.04706085524587534,0.0,0.04889576153503092,0.0
2011-12-22,-0.0039803221172832765,-0.004899032848647258,-0.004204302457544578,-0.004204302457544578,-0.0002239803402613004,-0.0002239803402613004,-0.004884604408065031,-0.0035137638161241995,-0.007487984591801418,1.0
2011-12-23,0.020759509144126137,0.026006516589887747,0.043350980999647404,0.043350980999647404,0.022591471855521263,0.022591471855521263,0.03030738279557161,0.02175287958714414,0.020729652363778796,1.0
2011-12-26,-0.0016323287240362153,-0.0006886214331685463,0.011646697842640785,0.011646697842640785,0.013279026566677002,0.013279026566677002,0.003984916887046048,0.002840860103345731,-0.004001338168960372,1.0
2011-12-27,-0.0008582088680400119,-0.0023217624975192808,0.0016370949730786408,0.0016370949730786408,0.002495303841118653,0.002495303841118653,0.0006878467023923199,0.0004936964234912619,0.001735609290450606,1.0
2011-12-28,-5.817061902986374e-06,0.0019020057765396878,-0.0017652628855002331,-0.0017652628855002331,-0.0017594458235972474,-0.0017594458235972474,-0.0016175582861839642,-0.0011688163100168,-0.0018624132524834866,1.0
2011-12-29,0.00036429443667486167,0.007163492986173196,0.0014505208734633588,0.0014505208734633588,0.0010862264367884965,0.0010862264367884965,0.0043228810394322715,0.003116657781655202,0.008062499427356434,1.0
2011-12-30,-9.813791410408148e-05,0.0017095198248609814,0.0009482443601754348,0.0009482443601754348,0.001046382274279516,0.001046382274279516,0.0003676447292229649,0.00026505999026236354,-0.0031317931787328565,1.0
2012-01-02,-0.010273427835999153,-0.012986029841988326,-0.01668205430510568,-0.01668205430510568,-0.006408626469106525,-0.006408626469106525,-0.014342929647839462,-0.010340789600942323,-0.01682711662666307,1.0
2012-01-03,0.007772169150951403,0.009400270336866775,0.008716437809433358,0.0,0.0009442686584819554,0.0,0.009183362913943246,0.0,0.011559972987292149,0.0
2012-01-04,0.0037104193417029155,0.007342001436559693,0.008226334656589042,0.008226334656589042,0.004515915314886126,0.004515915314886126,0.00631839512733042,0.004545168107724786,0.0068654099812519844,1.0
2012-01-05,0.004477202700531252,0.007648392971888932,0.009753857971262348,0.009753857971262348,0.005276655270731095,0.005276655270731095,0.005929360728148647,0.0042557508452034645,0.007012811989257606,1.0
2012-01-06,0.0017608872367935982,0.005760042026700396,0.013793774136876779,0.013793774136876779,0.012032886900083178,0.012032886900083178,0.005597061017410707,0.004017245407657685,-0.0007021434584216736,1.0
2012-01-09,-0.005564347753538259,-0.004618856685741676,-0.0016058934103916154,-0.0016058934103916154,0.003958454343146643,0.003958454343146643,-0.0053038794273874805,-0.0038153713300238972,-0.007042521639912452,1.0
2012-01-10,0.006237742152787342,0.0047611122942569795,0.005087159914498962,0.005087159914498962,-0.0011505822382883815,-0.0011505822382883815,0.006510186139174664,0.004704134500564918,0.009766589146117869,1.0
2012-01-11,0.0037785722925392463,0.002354249168834474,-0.0002260968445308738,-0.0002260968445308738,-0.00400466913707012,-0.00400466913707012,0.0029704972748195277,0.0021512149619257546,0.0039297799979354986,1.0
2012-01-12,-0.005733652016386648,-0.01020566890706073,-0.011643410462150165,-0.011643410462150165,-0.005909758445763517,-0.005909758445763517,-0.008741841219227138,-0.006330785011988686,0.0023858473150351303,1.0
2012-01-13,-0.008465179729751374,-0.011947130783510491,-0.018639846415793467,-0.018639846415793467,-0.010174666686042095,-0.010174666686042095,-0.011579463203116246,-0.008367095991929158,-0.0046771002913910745,1.0
2012-01-16,-0.00027058647212041976,0.006007036808380357,0.004124747689239436,0.004124747689239436,0.004395334161359856,0.004395334161359856,0.0038731630194463055,0.0027799315220219454,-0.014225886986090881,1.0
2012-01-17,0.01798095615398454,0.025458706551567657,0.029482633500217945,0.0,0.011501677346233401,0.0,0.023996817145215652,0.0,0.021320399000115932,0.0
2012-01-18,0.0046452745688603265,0.007411047490654673,0.005208813859380204,0.005208813859380204,0.0005635392905198773,0.0005635392905198773,0.007853298721543535,0.005725308100222062,0.012987855387717738,1.0
2012-01-30,0.025038139897452245,0.028353687999678315,0.03271376330089702,0.03271376330089702,0.007675623403444782,0.007675623403444782,0.028461727808541924,0.020749517692678954,0.032897723510940446,1.0
2012-01-31,0.019571360603160552,0.025569656236584602,0.03348522723913661,0.03348522723913661,0.013913866635976062,0.013913866635976062,0.027158450616612526,0.01979938657856268,0.013583114751213045,1.0
2012-02-01,0.01940172574986817,0.02759386304484018,0.047487603490114244,0.047487603490114244,0.028085877740246082,0.028085877740246082,0.029951896475897497,0.021835898721138176,0.00622058383858462,1.0
2012-02-02,0.016825184045982766,0.021528087106832045,0.0390135603882245,0.0390135603882245,0.022188376342241724,0.022188376342241724,0.026069292251898513,0.01896330775097779,0.011601889860997994,1.0
2012-02-03,0.00918596133918053,0.01359958531326896,0.02333373581865347,0.02333373581865347,0.014147774479472939,0.014147774479472939,0.015749581498632412,0.011481952963519115,0.004732221059381947,1.0
2012-02-04,0.008829027853523668,0.017622148657260948,0.02126498461462506,0.02126498461462506,0.01243595676110139,0.01243595676110139,0.017257127872676737,0.01258100290072562,0.005093044274025661,1.0
2012-02-06,-0.00776333360980379,-0.013943978362560835,-0.010540782226910246,-0.010540782226910246,-0.002777448617106457,-0.002777448617106457,-0.009505685185517863,-0.006929951135248507,0.001162019480628126,1.0
2012-02-07,-0.0011975609685297213,-0.0010755102669749365,0.00130935482084669,0.00130935482084669,0.002506915789376412,0.002506915789376412,0.00029778718179107355,0.0002170964615638149,0.004532592970375697,1.0
2012-02-08,0.018194971918420864,0.024683210283203614,0.031363154834996396,0.031363154834996396,0.013168182916575535,0.013168182916575535,0.02364850293263878,0.01724052149282698,0.014335606542563058,1.0
2012-02-09,0.010323011823586468,0.016874423228805554,0.023601074780585984,0.023601074780585984,0.013278062956999515,0.013278062956999515,0.01467367339793945,0.010721248466558987,0.014764704919595643,1.0
2012-02-10,0.002779415266299863,0.003011131329187132,0.0075211263347580385,0.0075211263347580385,0.004741711068458176,0.004741711068458176,0.008232194912580914,0.006001535645946087,-0.0045521059290303,1.0
2012-02-13,0.003999227153833367,0.01196238553107635,0.01161621212454178,0.01161621212454178,0.007616984970708413,0.007616984970708413,0.011064325663823897,0.008066250322658713,0.004033849365885212,1.0
2012-02-14,-0.006536185884826058,-0.005841188565342544,0.001917462172767654,0.001917462172767654,0.008453648057593712,0.008453648057593712,-0.0007589024673013619,-0.0005544884156250273,0.009946792184653157,1.0
2012-02-15,0.01540669657182945,0.016657890363478697,0.023881946549392727,0.023881946549392727,0.008475249977563276,0.008475249977563276,0.017749427294806545,0.012968533168624782,0.024406508770022935,1.0
2012-02-16,-0.012219197280448874,-0.023877777797278652,-0.030221528021363363,-0.030221528021363363,-0.018002330740914486,-0.018002330740914486,-0.023387999904075276,-0.017088328962171127,-0.018969363154491624,1.0
2012-02-17,-0.003331029722803809,-0.002486116482475076,-0.0098190525967869,-0.0098190525967869,-0.006488022873983089,-0.006488022873983089,-0.0036622682214771892,-0.0026758185553696244,0.010248530655009084,1.0
2012-02-20,0.009190912153597349,0.01264008602008266,0.016760184875934503,0.016760184875934503,0.007569272722337156,0.007569272722337156,0.014032003573246753,0.010252415514001259,0.006376422932846802,1.0
2012-02-21,-0.003298421309649132,0.0015858740952693108,-0.000223010130057235,-0.000223010130057235,0.003075411179591897,0.003075411179591897,0.0007536364496483041,0.0005494252826468281,-0.002221547899651754,1.0
2012-02-22,0.012577422951270874,0.013405799830763981,0.0195042749503112,0.0195042749503112,0.006926851999040327,0.006926851999040327,0.0145221493028396,0.010563692476742999,0.0016608847429073325,1.0
2012-02-23,-0.003945880516562123,-0.0037947832527802008,-0.006026640713247161,-0.006026640713247161,-0.0020807601966850373,-0.0020807601966850373,-0.0036815345501874652,-0.002678019487313785,-0.013261417696894658,1.0
2012-02-24,-0.00038070475638671167,-0.002076507383962558,-0.0047878284365827665,-0.0047878284365827665,-0.004407123680196055,-0.004407123680196055,-0.002635616034352392,-0.0019171981153111753,0.00368430108058811,1.0
2012-02-29,0.007846979437438393,0.0036869221298542997,0.0010525977782225439,0.0010525977782225439,-0.006794381659215851,-0.006794381659215851,0.005686368816047304,0.004145546298150615,0.012364621559156986,1.0
2012-03-01,0.004180078757309417,0.006612307359478688,0.013870708699828744,0.013870708699828744,0.009690629942519327,0.009690629942519327,0.009214731159207222,0.0067178362644542975,0.0024044123771315585,1.0
2012-03-02,0.01207430156168728,0.012028487660868229,0.016792508127774393,0.016792508127774393,0.0047182065660871155,0.0047182065660871155,0.013215413637454692,0.009634462845370194,0.009480712669188056,1.0
2012-03-03,0.002860134264871861,0.00760417461859276,0.007917290910964958,0.007917290910964958,0.005057156646093098,0.005057156646093098,0.004993832518045836,0.0036487195656044577,-0.007995178412815687,1.0
2012-03-05,-0.011683334205634851,-0.014619795254800175,-0.013527967642105091,-0.013527967642105091,-0.0018446334364702406,-0.0018446334364702406,-0.013641648513171943,-0.009967204478172405,-0.013251775123513061,1.0
2012-03-06,-0.015932809424363002,-0.025767237083618284,-0.038883437512503935,0.0,-0.022950628088140933,0.0,-0.02444121547029311,-0.0,-0.01081944807159235,0.0
2012-03-07,-0.0015215794965152563,0.0033399574909175125,-0.007292119362069652,0.0,-0.005770539865554395,0.0,-0.001266805474356418,-0.0,-0.003991686054962943,0.0
2012-03-08,0.009088619438794885,0.010371389602451386,0.017971852076107773,0.0,0.00888323263731289,0.0,0.012952120678581163,0.0,0.008669836743316525,0.0
2012-03-09,0.013779252875439903,0.014219885725898624,0.020186003389395073,0.0,0.006406750513955174,0.0,0.016680099083868527,0.0,0.012686792765297205,0.0
