date,Full_EW_net,Full_EW_timed_net,ratio5_net,ratio5_timed_net,ratio10_net,ratio10_timed_net,ratio15_net,ratio15_timed_net,ratio20_net,ratio20_timed_net
2024-09-27,-0.00031227839098994933,-0.00031227839098994933,-0.0035522214460066877,-0.0035522214460066877,0.005714157668269614,0.005714157668269614,0.009864483196086068,0.009864483196086068,0.009772648082691715,0.009772648082691715
2024-09-30,-0.012276677142123866,-0.012276677142123866,-0.009077629087543638,-0.009077629087543638,-0.0089771638802288,-0.0089771638802288,-0.013561133202392531,-0.013561133202392531,-0.01522125999367805,-0.01522125999367805
2024-10-01,0.006120591891184357,0.006120591891184357,0.012299211968182311,0.012299211968182311,-0.0003988434968933974,-0.0003988434968933974,6.204894852319753e-05,6.204894852319753e-05,-0.0019109458777600505,-0.0019109458777600505
2024-10-04,-0.009736899327012157,-0.009736899327012157,0.0012213916574382207,0.0012213916574382207,0.0014292454324046468,0.0014292454324046468,-0.0036549420794172414,-0.0036549420794172414,-0.0066184144924111244,-0.0066184144924111244
2024-10-07,0.02075852919735086,0.02075852919735086,0.009529030231931836,0.009529030231931836,0.017117091428695642,0.017117091428695642,0.018404065464803096,0.018404065464803096,0.016531359148183995,0.016531359148183995
2024-10-08,-0.0035600296758186776,-0.0035600296758186776,0.005252789963608317,0.005252789963608317,-0.004967399831071518,-0.004967399831071518,0.003980889494001601,0.003980889494001601,0.00012942594788072927,0.00012942594788072927
2024-10-09,-0.008035302877134737,-0.008035302877134737,-0.011975978667922594,-0.011975978667922594,-0.008406974825192471,-0.008406974825192471,0.0004160278327694023,0.0004160278327694023,-0.003673223511352696,-0.003673223511352696
2024-10-11,-0.0010629017750826055,-0.0025,-0.005919111389669429,-0.0025,-0.0018784360706728623,-0.0025,-0.005687341722448402,-0.0025,-0.006006778584743354,-0.0025
2024-10-14,0.00801697549163879,0.005516975491638789,0.014682083008761415,0.012182083008761415,0.010430640249326795,0.007930640249326795,0.010709151017793926,0.008209151017793926,0.011059691375232356,0.008559691375232355
2024-10-15,-0.00022147853679524445,-0.00022147853679524445,-0.009420419997586804,-0.009420419997586804,-0.002552806219550563,-0.002552806219550563,-0.0009448804691926031,-0.0009448804691926031,0.0026347824292169194,0.0026347824292169194
2024-10-16,0.002522715746721189,0.002522715746721189,-0.0012280024468359187,-0.0012280024468359187,-0.0020696356241142414,-0.0020696356241142414,0.008975381153889784,0.008975381153889784,0.0061502258623255535,0.0061502258623255535
2024-10-17,0.011306289650778583,0.011306289650778583,-0.00232391169833095,-0.00232391169833095,0.008441621221601926,0.008441621221601926,0.004101773509572948,0.004101773509572948,0.007267253722561623,0.007267253722561623
2024-10-18,-0.008649939572784756,-0.008649939572784756,-0.005841972495180836,-0.005841972495180836,-0.002332465520995875,-0.002332465520995875,-0.00597052475798896,-0.00597052475798896,-0.006868526177949687,-0.006868526177949687
2024-10-21,0.016622540273559642,-0.0025,0.03207009756269976,-0.0025,0.011316694033862484,-0.0025,0.009579033849821696,-0.0025,0.011194048835630051,-0.0025
2024-10-22,0.004274716984179252,0.0017747169841792515,0.015399741277894074,0.012899741277894073,0.007058960531533254,0.004558960531533254,0.01075803347899386,0.00825803347899386,0.007338668792611208,0.004838668792611208
2024-10-23,0.008354192663061923,0.008354192663061923,0.01836910302958619,0.01836910302958619,0.006643567036094921,0.006643567036094921,0.0033587709101066264,0.0033587709101066264,0.004155855391513363,0.004155855391513363
2024-10-24,-0.01438778076753466,-0.01438778076753466,-0.012633917611212842,-0.012633917611212842,-0.011413538522575617,-0.011413538522575617,-0.017549793921905636,-0.017549793921905636,-0.015808582263786303,-0.015808582263786303
2024-10-25,0.00011039422734402106,-0.0025,-0.003952720574973689,-0.0025,-0.002414213325490733,-0.0025,0.0012767124945922768,-0.0025,-0.0003906331950456756,-0.0025
2024-10-28,-0.008582444297782234,0.0,0.02065987496488262,0.0,0.007189203887328722,0.0,0.0038547146847933925,0.0,0.0011397774863834353,0.0
2024-10-29,-0.011088949143099535,0.0,-0.02308967093187293,0.0,-0.016104343376992725,0.0,-0.016543502865760874,0.0,-0.014847042961749695,0.0
2024-10-30,-0.0059371566527221175,0.0,-0.009151995385693645,0.0,-0.008561775860390365,0.0,-0.007988875288950772,0.0,-0.010522733511524128,0.0
2024-11-01,0.007153555266143485,0.0,-0.002317358039833038,0.0,0.008412291940807405,0.0,0.005496843415879846,0.0,0.004295257189570723,0.0
2024-11-04,-0.004055556287071336,0.0,-0.00855776926197842,0.0,-0.01350863916276165,0.0,-0.01476921749869688,0.0,-0.015463893813459046,0.0
2024-11-05,0.0010829003785413252,0.0,0.00317275168443647,0.0,0.001780566373564496,0.0,0.0044424915108394625,0.0,0.004430404363319329,0.0
2024-11-06,0.004443045761202768,0.0,-0.004142791066480212,0.0,0.006038930397514275,0.0,0.005475205363669967,0.0,0.004050369589708347,0.0
2024-11-07,0.010015050846587464,0.007515050846587464,0.005152515285677417,0.0026525152856774173,0.011177799158407022,0.008677799158407022,0.010152553627413675,0.007652553627413674,0.010328816314373492,0.007828816314373491
2024-11-08,-0.010309639751836614,-0.010309639751836614,-0.010746756646393551,-0.010746756646393551,-0.0069038844973220775,-0.0069038844973220775,-0.0020303388828526,-0.0020303388828526,-0.004213841545980123,-0.004213841545980123
2024-11-11,-0.0031171847617082822,-0.0025,-0.007800544231789308,-0.0025,-0.009186426956299787,-0.0025,-0.0023621523019225965,-0.0025,-0.006038311985498341,-0.0025
2024-11-12,-0.017838083185174256,0.0,0.0021032360086298938,0.0,-0.007106062561164906,0.0,-0.011647604813927554,0.0,-0.011156361710134167,0.0
2024-11-13,-0.003758457623187799,0.0,-0.0014752045320103983,0.0,0.00010655563812934639,0.0,-0.003961814542003778,0.0,-0.003973617331074159,0.0
2024-11-14,-0.016932802906640808,0.0,-0.004102027588607204,0.0,-0.01613635643664092,0.0,-0.015157632015606388,0.0,-0.01720010104684119,0.0
2024-11-15,0.0005017776048855977,0.0,0.004507582490167982,0.0,0.005078397058137873,0.0,0.004939730131099984,0.0,0.005904865727203724,0.0
2024-11-18,-0.018787205403601633,0.0,-0.01240379716459228,0.0,-0.010674155093582985,0.0,-0.010818459148467482,0.0,-0.010473527847448127,0.0
2024-11-19,0.019022403293182617,0.0,0.008282008249215569,0.0,0.014450045609299057,0.0,0.0130500042510764,0.0,0.013298032994771326,0.0
2024-11-20,-0.0079338848561775,0.0,-0.009649160766277332,0.0,-0.008039142685068168,0.0,-0.012205238013691755,0.0,-0.012064834915581841,0.0
2024-11-21,0.003746075879172459,0.0,0.008155474411734854,0.0,-0.0009748080301394514,0.0,0.0002666269720322653,0.0,0.0004634253841949266,0.0
2024-11-22,0.005674590301549704,0.0,0.0072296537227098945,0.0,0.00325944654838245,0.0,0.003962686020281573,0.0,0.0029682720511275632,0.0
2024-11-25,0.010044892453383181,0.0,0.0016588412852796893,0.0,0.001406809501448015,0.0,0.003645312248304052,0.0,0.0052384890984823965,0.0
2024-11-26,-0.007691190863092669,-0.01019119086309267,-0.010157945167517335,-0.012657945167517335,-0.005437926055246511,-0.007937926055246512,-0.004801771787893132,-0.007301771787893131,-0.003881206061595227,-0.0063812060615952276
2024-11-27,-0.021749946542260257,-0.0025,-0.017798288189138024,-0.0025,-0.01603430745236554,-0.0025,-0.017707296535393643,-0.0025,-0.020074758732700648,-0.0025
2024-11-28,-0.011036242952138836,0.0,-0.0009306430285894295,0.0,-0.001497594384205647,0.0,-0.0022671764180641546,0.0,-0.002686826160654593,0.0
2024-11-29,0.008937048867300684,0.0,0.004794409101898434,0.0,0.006564364142348856,0.0,0.005879060057773271,0.0,0.005569166488271566,0.0
2024-12-02,-0.00011097251013430487,0.0,-0.00023393396334589912,0.0,-0.0004022589286509005,0.0,-0.002254123313377806,0.0,-0.001453982504760243,0.0
2024-12-03,0.0076778401878912425,0.0,0.00196231547759309,0.0,-0.0009300070998927161,0.0,0.001014195039275142,0.0,0.0014238396395964742,0.0
2024-12-04,0.014448878586343297,0.011948878586343296,0.01050189873056482,0.008001898730564819,0.006598748464403603,0.004098748464403603,0.0064724252485948075,0.003972425248594808,0.009282095919673706,0.006782095919673705
2024-12-05,-0.000631566417701557,-0.000631566417701557,0.00022870365553764264,0.00022870365553764264,0.0022550206004637754,0.0022550206004637754,-0.0004730431953268899,-0.0004730431953268899,-0.001958552626992305,-0.001958552626992305
2024-12-06,0.002472910755064013,0.002472910755064013,-0.0016054618877540112,-0.0016054618877540112,0.0022004940849535415,0.0022004940849535415,0.0027306843738782224,0.0027306843738782224,0.005865671206496232,0.005865671206496232
2024-12-09,-0.0034556566812235907,-0.0034556566812235907,0.028304769442764856,0.028304769442764856,0.012644573078298405,0.012644573078298405,0.004553476105416853,0.004553476105416853,0.006900074928438749,0.006900074928438749
2024-12-10,-0.0061169098855929395,-0.0061169098855929395,-0.015790085648951083,-0.015790085648951083,-0.015997666613021634,-0.015997666613021634,-0.01479718667141808,-0.01479718667141808,-0.008703830580265526,-0.008703830580265526
2024-12-11,-0.0008175580507819401,-0.0008175580507819401,-0.006249867080222172,-0.006249867080222172,-0.00445566608522251,-0.00445566608522251,-0.0026781977825267437,-0.0026781977825267437,-0.0048405175644593845,-0.0048405175644593845
2024-12-12,-0.004983656815683138,-0.004983656815683138,-0.00982763747602593,-0.00982763747602593,-0.006181791841060913,-0.006181791841060913,-0.0031159839518381414,-0.0031159839518381414,-0.005239505317979232,-0.005239505317979232
2024-12-13,-0.012748596239987867,-0.012748596239987867,-0.009823680509285662,-0.009823680509285662,-0.011447009562799548,-0.011447009562799548,-0.01111157613001262,-0.01111157613001262,-0.011434950681431423,-0.011434950681431423
2024-12-16,-0.020431096611885937,-0.020431096611885937,-0.010370545677486699,-0.010370545677486699,-0.015592918439362525,-0.015592918439362525,-0.016887898826943623,-0.016887898826943623,-0.012983529208437834,-0.012983529208437834
2024-12-17,0.011148544548436268,-0.0025,0.006270112703769293,-0.0025,0.005525717130923957,-0.0025,0.0018684832491471907,-0.0025,0.003697173585445707,-0.0025
2024-12-18,0.004921276400063544,0.0024212764000635443,-0.0009993894429224826,-0.003499389442922483,0.0017988246337320433,-0.0007011753662679568,0.005435986321366673,0.002935986321366673,0.004136561127230437,0.0016365611272304366
2024-12-19,-0.0055726052685678784,-0.0055726052685678784,-0.005184590514374543,-0.005184590514374543,-0.00456026516196264,-0.00456026516196264,-0.0049167682106948,-0.0049167682106948,-0.0052357952094342144,-0.0052357952094342144
2024-12-20,-0.0061497896778505475,-0.0061497896778505475,-0.00793430780866533,-0.00793430780866533,-0.0056751257038182845,-0.0056751257038182845,-0.0009029546438281911,-0.0009029546438281911,-0.005418126501936305,-0.005418126501936305
2024-12-23,0.013615480658107904,-0.0025000000000000005,0.009401743107104954,-0.0025,0.010808603143837914,-0.0025,0.0076549124652778005,-0.0025,0.011870534910142984,-0.0025
2024-12-24,0.003682061109765985,0.00122553937063555,0.008994613764431891,0.006494613764431891,0.005024087624063256,0.002524087624063256,0.0004226385967886902,-0.0020773614032113096,0.002634118236445388,0.00013411823644538792
2024-12-25,0.010842518255772505,0.010842518255772505,0.011186773980468745,0.011186773980468745,0.009601955098536119,0.009601955098536119,0.011826258889866095,0.011826258889866095,0.011041988854356994,0.011041988854356994
2024-12-26,-0.0008420748387347497,-0.0008420748387347497,0.008072039856513547,0.008072039856513547,0.004817958618243412,0.004817958618243412,0.0012200409483049976,0.0012200409483049976,-0.0006256740023436346,-0.0006256740023436346
2024-12-27,-0.00788850864964618,-0.00788850864964618,0.012390843977139541,0.012390843977139541,-0.0011476667193366266,-0.0011476667193366266,-0.005536095393654834,-0.005536095393654834,-0.00609298749711274,-0.00609298749711274
2024-12-30,-0.009164238725892147,-0.009164238725892147,0.013346275268920205,0.013346275268920205,0.0008707575016563608,0.0008707575016563608,-0.00673672732904463,-0.00673672732904463,-0.00891723391085264,-0.00891723391085264
2024-12-31,0.00019883397685617693,-0.0025,0.008578006222424795,-0.0025,0.0028849313395745814,-0.0025,0.0009372199253790889,-0.0025,-0.001118782941501456,-0.0025
2025-01-02,-0.0075952546328534355,-0.010095254632853436,0.0015366257511395319,3.662575113953185e-05,0.0059606768125971335,0.0039606768125971335,0.00574557456933793,0.003912241236004596,0.00391496728435708,0.0016649672843570798
2025-01-03,-0.0039187302072956525,-0.0025,0.009300303782571028,-0.0025,7.486311573897666e-05,-0.0025,0.00022158313421468247,-0.0025,0.0026973459603929994,-0.0025
2025-01-06,0.011686927383622831,0.0,0.012832246578305928,0.0,0.009201856059171131,0.0,0.010455285974257874,0.0,0.006901652858491897,0.0
2025-01-07,0.004176368052808961,0.0,-0.008141336648625553,0.0,-0.006121854297890917,0.0,-0.0031658973061665136,0.0,-0.0017795330326706995,0.0
2025-01-08,-0.003289203934077115,0.0,0.003938276130117324,0.0,0.0033781199019657375,0.0,0.000824985490893441,0.0,-0.0041402744956116075,0.0
2025-01-09,-0.02209623171092642,0.0,-0.022238433489243436,0.0,-0.017925069540781026,0.0,-0.01895064792871739,0.0,-0.019453835895501766,0.0
2025-01-10,0.000995860754203466,0.0,-0.006258857888087422,0.0,-0.0025179051379323526,0.0,-0.004094741045873328,0.0,-0.00308029805191703,0.0
2025-01-13,-0.032395494385602366,0.0,-0.034014684221150726,0.0,-0.030379849966709463,0.0,-0.02606572961932642,0.0,-0.025987707093116486,0.0
2025-01-14,0.01824744090615367,0.0,0.022224810517056603,0.0,0.017292772400123425,0.0,0.014029633800718925,0.0,0.017536695430287866,0.0
2025-01-15,-0.007771396924969725,0.0,5.0418723788303154e-05,0.0,-0.0026210886920929434,0.0,-0.004835591630462195,0.0,-0.005925969380048279,0.0
2025-01-16,0.017402154835948747,0.0,0.018301486875618323,0.0,0.011704491222257396,0.0,0.010307752451568586,0.0,0.01243047881781617,0.0
2025-01-17,-0.004927170052711688,0.0,-0.0009872530191390228,0.0,-0.00280436014484079,0.0,0.0022543177595084323,0.0,-0.00011458354358312396,0.0
2025-01-20,0.01102308077628618,0.0,-0.0029475998325446226,0.0,0.0041502324835069665,0.0,0.008400773540669332,0.0,0.012910912160325895,0.0
2025-01-21,-0.0003089132194561024,-0.0028089132194561023,0.010776705688718668,0.008276705688718668,0.005244639768631766,0.0027446397686317655,0.001434272934273147,-0.001065727065726853,0.0015248377222143725,-0.0009751622777856275
2025-01-22,0.009962056681033785,0.009962056681033785,0.002885238382179267,0.002885238382179267,0.006588696286154095,0.006588696286154095,0.005445911368194914,0.005445911368194914,0.004582139829537235,0.004582139829537235
2025-02-03,-0.023533351452605183,-0.023533351452605183,-0.008734276597358658,-0.008734276597358658,-0.010570555109816582,-0.010570555109816582,-0.015167480449992565,-0.015167480449992565,-0.017672059528131043,-0.017672059528131043
2025-02-04,-0.0070234740312145995,-0.0025,-0.0009306571637538005,-0.0025,-0.004647267133948907,-0.0025,-0.007247225657415668,-0.0025,-0.0015341781372856635,-0.0025
2025-02-05,0.02153277599050601,0.019032775990506012,0.021617504660167455,0.019117504660167456,0.01938275769333545,0.01688275769333545,0.017887857543863617,0.015387857543863617,0.02121294480707253,0.018712944807072533
2025-02-06,0.015229243448780648,0.015229243448780648,0.005526021057356068,0.005526021057356068,0.009757678195046748,0.009757678195046748,0.014122306232985788,0.014122306232985788,0.008795983291338289,0.008795983291338289
2025-02-07,0.008883094060134145,0.008883094060134145,-0.0018412769770554283,-0.0018412769770554283,0.0021332625282733833,0.0021332625282733833,0.004305799596930648,0.004305799596930648,0.00872287337747283,0.00872287337747283
2025-02-10,-0.0048747223621786835,-0.0048747223621786835,0.004781515007536097,0.004781515007536097,-0.00011856738118134428,-0.00011856738118134428,-0.0022254073348503415,-0.0022254073348503415,-0.004167162831304766,-0.004167162831304766
2025-02-11,0.0024751656556218668,0.0024751656556218668,0.005590745392623254,0.005590745392623254,0.0069079599657521085,0.0069079599657521085,0.006896760496677807,0.006896760496677807,0.002237995023938716,0.002237995023938716
2025-02-12,-0.0016141471747844623,-0.0016141471747844623,0.009859287514361137,0.009859287514361137,0.0017320262303022302,0.0017320262303022302,0.0030070762743134617,0.0030070762743134617,0.002880259788649131,0.002880259788649131
2025-02-13,0.014763705038599546,0.014763705038599546,0.024137847013617986,0.024137847013617986,0.017318095275342227,0.017318095275342227,0.018108147578577236,0.018108147578577236,0.01880602068379354,0.01880602068379354
2025-02-14,0.0026879784635865287,0.0026879784635865287,-0.001632192020394574,-0.001632192020394574,-0.0010382971467994273,-0.0010382971467994273,0.00045525504138764397,0.00045525504138764397,0.0010460734397724158,0.0010460734397724158
2025-02-17,0.007674379872534946,0.007674379872534946,0.0025980595288983555,0.0025980595288983555,0.003611178143206773,0.003611178143206773,0.005287982773824318,0.005287982773824318,0.003846366433176552,0.003846366433176552
2025-02-18,0.009512785484547459,0.009512785484547459,0.004571295644791884,0.004571295644791884,0.0050531728798868586,0.0050531728798868586,0.007234596748528133,0.007234596748528133,0.005229133069234832,0.005229133069234832
2025-02-19,0.012074432601071081,0.012074432601071081,0.007412446993160437,0.007412446993160437,0.012124428712611914,0.012124428712611914,0.009652190991202396,0.009652190991202396,0.012119153701809843,0.012119153701809843
2025-02-20,-0.0028692310918424844,-0.0028692310918424844,0.0029976093097235047,0.0029976093097235047,-0.0014052988159182658,-0.0014052988159182658,-0.002042784244494407,-0.002042784244494407,-0.005938405794626605,-0.005938405794626605
2025-02-21,0.0013478589130309323,0.0013478589130309323,-0.008555291440961699,-0.008555291440961699,0.003013499303340062,0.003013499303340062,0.0024757784632597774,0.0024757784632597774,0.002214390114871101,0.002214390114871101
2025-02-24,-0.004794107540334733,-0.004794107540334733,-0.003399344976218433,-0.003399344976218433,-0.00608668310176751,-0.00608668310176751,-0.004121185432500055,-0.004121185432500055,-0.0036657712720168096,-0.0036657712720168096
2025-02-25,-0.010064980293661634,-0.010064980293661634,-0.010032044566770204,-0.010032044566770204,-0.009385540756853383,-0.009385540756853383,-0.006012575986021074,-0.006012575986021074,-0.0070594666638189195,-0.0070594666638189195
2025-02-26,-0.0021761913733721588,-0.0021761913733721588,-0.001842117964176193,-0.001842117964176193,0.0017196022702598013,0.0017196022702598013,0.00444417894368092,0.00444417894368092,0.0019307705451611095,0.0019307705451611095
2025-02-27,-0.010124761981580348,-0.0025,-0.006507382108008164,-0.0025,-0.007150441692056576,-0.0025,-0.009647000873706867,-0.0025,-0.010475233779749082,-0.0025
2025-03-03,-0.01944667741159385,0.0,-0.01731320871732416,0.0,-0.012243176682155466,0.0,-0.016736991247215845,0.0,-0.016269853691881934,0.0
2025-03-04,0.00818193238619585,0.0,0.0012582889912259756,0.0,0.00034052854007798894,0.0,0.0009028180918884359,0.0,0.0017795657641285815,0.0
2025-03-05,0.006822503252997188,0.0,0.015956693047346794,0.0,0.007762956133584865,0.0,0.00584169588416749,0.0,0.005043837596828394,0.0
2025-03-06,-0.00807973704106584,0.0,-0.00883949669985895,0.0,-0.011757395539222872,0.0,-0.010508930823210125,0.0,-0.010856509766764477,0.0
2025-03-07,-0.00562907295431409,0.0,0.015018925260241489,0.0,0.004378568800009585,0.0,0.00413136262976556,0.0,-0.0003023890656432106,0.0
2025-03-10,0.0007185810429234928,0.0,0.00026119152650723194,0.0,2.4679809710660174e-06,0.0,0.0005122583473272284,0.0,0.0024368113366480555,0.0
2025-03-11,-0.009826174561445956,0.0,0.011227987516007221,0.0,0.003529963113750501,0.0,-0.002224042725614761,0.0,0.0004663942063828138,0.0
2025-03-12,0.0079891947685049,0.0,-0.0038997331721898117,0.0,-0.002805731639304798,0.0,0.001972260098235331,0.0,0.003619871206737696,0.0
2025-03-13,-0.009749540010686869,0.0,-0.016688026970142867,0.0,-0.005436539202932301,0.0,-0.009221421725744043,0.0,-0.013669904029875952,0.0
2025-03-14,0.007781488840871867,0.0,0.0008189849339760749,0.0,0.0042685046975862295,0.0,0.008135332934442099,0.0,0.010582614147746701,0.0
2025-03-17,0.007166254177471196,0.0,-0.0013830460119703463,0.0,0.0026061513083449946,0.0,0.0028245742391766887,0.0,0.0032738435160815545,0.0
2025-03-18,0.005605915916133849,0.0,0.007668687524777008,0.0,0.0037219779614642633,0.0,0.002668113326025656,0.0,0.004404454477613446,0.0
2025-03-19,-0.009424146483632588,0.0,-0.005058676839452714,0.0,-0.007078666773474474,0.0,-0.009523716316133779,0.0,-0.009005172675714886,0.0
2025-03-20,0.01181564778906549,0.0,0.007256180791221789,0.0,0.009392016700335161,0.0,0.012406164119330489,0.0,0.012067914547543102,0.0
2025-03-21,-0.006468423742014038,-0.008968423742014037,-0.010756260304583744,-0.013256260304583744,-0.007188192546544082,-0.009688192546544083,-0.0070681114823489075,-0.009568111482348908,-0.008423045670466024,-0.010923045670466024
2025-03-24,-0.01133900257909756,-0.0024999999999999996,-0.0014660087157001064,-0.0025,-0.001168274862625729,-0.0025,-0.006690378910450109,-0.0025,-0.010178436026795508,-0.0025
2025-03-25,-0.00028057076604388865,0.0,-0.0002794327074677077,0.0,-0.0024759560628414665,0.0,-0.004696773015345147,0.0,-0.005031536977342505,0.0
2025-03-26,0.0038306532330071225,0.0,-0.0017051461088488876,0.0,0.00225300970130109,0.0,0.0041046040628887875,0.0,0.0024537663682907165,0.0
2025-03-27,-0.012368894168490564,0.0,-0.004070495054855061,0.0,-0.0038413638816772954,0.0,0.0033679639454578638,0.0,-0.00016657135903580577,0.0
2025-03-28,-0.027993308822454092,0.0,-0.022445099881886144,0.0,-0.022011345909776193,0.0,-0.019431402905299912,0.0,-0.023888116730263028,0.0
2025-03-31,-0.051595135071546845,0.0,-0.040530697851239285,0.0,-0.041024971465444704,0.0,-0.04597841856442099,0.0,-0.05024609004666329,0.0
2025-04-01,0.023672689979213637,0.0,0.025199242756804165,0.0,0.024232264282033112,0.0,0.025485255533424973,0.0,0.026527516580973975,0.0
2025-04-02,0.006812345250562442,0.0,0.0032948583358905384,0.0,0.0059007174717312545,0.0,0.007035967708268332,0.0,0.009508486106324295,0.0
2025-04-07,-0.09917678088412739,0.0,-0.09950480912875642,0.0,-0.09955674560787287,0.0,-0.09928077649690245,0.0,-0.09921924206921534,0.0
2025-04-08,-0.08199237065374011,0.0,-0.08145566446456616,0.0,-0.08176955881707992,0.0,-0.07918623012517902,0.0,-0.08235793968670571,0.0
2025-04-09,-0.08324496664850385,0.0,-0.09246514785217581,0.0,-0.08443908810282291,0.0,-0.08526749500048138,0.0,-0.08782221407645747,0.0
2025-04-10,0.09383445132793129,0.0,0.05903267072306655,0.0,0.07912321413547987,0.0,0.0857434631849726,0.0,0.08898942639480785,0.0
2025-04-11,0.013139467136266993,0.0,-0.0032621931783992433,0.0,0.019324224464560412,0.0,0.024028506942766165,0.0,0.026035248818068915,0.0
2025-04-14,0.018156292121689416,0.0,0.03474369285415189,0.0,0.03252634206026332,0.0,0.02653935957229574,0.0,0.02598385579480768,0.0
2025-04-15,0.05024677674173046,0.0,0.06707803918590947,0.0,0.05057468145527167,0.0,0.043372979480794514,0.0,0.04837569081299982,0.0
2025-04-16,-0.01642673027222478,-0.01892673027222478,0.010345720284830407,0.007845720284830406,-0.0028205944237363447,-0.005320594423736344,-0.005926299106410085,-0.008426299106410086,-0.008393547842899685,-0.010893547842899686
2025-04-17,-0.0003657289370224711,-0.0024999999999999996,0.0016070522218308626,-0.0025,-0.004241822998174239,-0.0025,-0.0032016119620853632,-0.0025,-0.003193585482115014,-0.0025
2025-04-18,0.006795627898715049,0.0,0.018476031694791416,0.0,0.009014068094904792,0.0,0.018110035731907816,0.0,0.011752889957077767,0.0
2025-04-21,-0.025279103551129417,0.0,-0.023160882208081903,0.0,-0.021938322510957408,0.0,-0.022948775213344853,0.0,-0.02380252293102781,0.0
2025-04-22,-0.009778500913816124,0.0,-0.0127019371536655,0.0,-0.008055849586308795,0.0,-0.007697629630424427,0.0,-0.007785508093664789,0.0
2025-04-23,0.04127023185719807,0.0,0.0257057247501638,0.0,0.03277165453207746,0.0,0.032374519978185586,0.0,0.03273477509347214,0.0
2025-04-24,0.0062343038404852865,0.0037763206472079757,0.013343997303950106,0.010843997303950106,0.004784689340444482,0.0022846893404444815,0.007885267600324493,0.005385267600324492,0.004747417881516336,0.002247417881516336
2025-04-25,0.01981202679454781,0.01981202679454781,0.01514794392232668,0.01514794392232668,0.014745346122755822,0.014745346122755822,0.014978300105551968,0.014978300105551968,0.016632639932599978,0.016632639932599978
2025-04-28,0.018614387058646042,0.018614387058646042,0.0059333297215332205,0.0059333297215332205,0.013356838266679806,0.013356838266679806,0.01085742208550393,0.01085742208550393,0.017981390755905245,0.017981390755905245
2025-04-29,0.01722712641921708,0.01722712641921708,0.004413669484558213,0.004413669484558213,0.0081417837736811,0.0081417837736811,0.010520258467302023,0.010520258467302023,0.01420069960663118,0.01420069960663118
2025-04-30,-0.012890156412270877,-0.012890156412270877,-0.01338984487473478,-0.01338984487473478,-0.011968202925064208,-0.011968202925064208,-0.015743007458395977,-0.015743007458395977,-0.013681706280785216,-0.013681706280785216
2025-05-02,0.014710255574789357,0.014710255574789357,0.027051199758755785,0.027051199758755785,0.019045059560056313,0.019045059560056313,0.014762782418868005,0.014762782418868005,0.012823903082554192,0.012823903082554192
2025-05-05,-0.03026086701128365,-0.03026086701128365,-0.01995857625572051,-0.01995857625572051,-0.02231803935145672,-0.02231803935145672,-0.027575117533214715,-0.027575117533214715,-0.031522205360727126,-0.031522205360727126
2025-05-06,0.010247812310153145,0.010247812310153145,-0.0026201656935780585,-0.0026201656935780585,0.0034307337916594234,0.0034307337916594234,0.004059287481230633,0.004059287481230633,0.003294890185083294,0.003294890185083294
2025-05-07,-0.003931049322388174,-0.003931049322388174,-0.007962456733558821,-0.007962456733558821,-0.004346152764631662,-0.004346152764631662,-0.0020262790222652723,-0.0020262790222652723,-0.002866378590950608,-0.002866378590950608
2025-05-08,0.017449086751334313,0.017449086751334313,0.021966182956164995,0.021966182956164995,0.014126084922035112,0.014126084922035112,0.016530872194399155,0.016530872194399155,0.017490201096291066,0.017490201096291066
2025-05-09,0.008489173204629372,0.008489173204629372,0.02552382359044685,0.02552382359044685,0.019359391303412788,0.019359391303412788,0.013251486139860002,0.013251486139860002,0.016766971950985192,0.016766971950985192
2025-05-12,0.015815708714541868,0.015815708714541868,0.005001614404439025,0.005001614404439025,0.011390792869561251,0.011390792869561251,0.012471889958129282,0.012471889958129282,0.019241313277874265,0.019241313277874265
2025-05-13,0.006417376659447476,0.006417376659447476,0.01049878902733894,0.01049878902733894,0.008036864960018208,0.008036864960018208,0.00594778216611307,0.00594778216611307,0.005792318818540771,0.005792318818540771
2025-05-14,0.01874898852418573,0.01874898852418573,0.02465010976183946,0.02465010976183946,0.018872071108215517,0.018872071108215517,0.018612934037717153,0.018612934037717153,0.01959152575107547,0.01959152575107547
2025-05-15,-0.003107010148978925,-0.003107010148978925,0.009029593733610187,0.009029593733610187,0.002714441439399107,0.002714441439399107,0.0010601311394724542,0.0010601311394724542,-0.002128105887577714,-0.002128105887577714
2025-05-16,0.002258084340106744,0.002258084340106744,0.02082718316835812,0.02082718316835812,0.0073371950838598265,0.0073371950838598265,0.011406084614070193,0.011406084614070193,0.003556065113910112,0.003556065113910112
2025-05-19,-0.02097333648822366,-0.02097333648822366,-0.026322641495612677,-0.026322641495612677,-0.015314043188719375,-0.015314043188719375,-0.017295699916949653,-0.017295699916949653,-0.016341653855662625,-0.016341653855662625
2025-05-20,0.0012863757921543382,0.0012863757921543382,0.002176768486048153,0.002176768486048153,0.0036371707064103316,0.0036371707064103316,0.0035444229517873696,0.0035444229517873696,0.0028898603441620263,0.0028898603441620263
2025-05-21,0.012841563171603003,0.012841563171603003,-0.0009174407669597206,-0.0009174407669597206,0.003523361539861547,0.003523361539861547,0.008611078541932882,0.008611078541932882,0.008710317494406244,0.008710317494406244
