date,Full_EW_net,Full_EW_timed_net,TopN5_net,TopN5_timed_net,TopN10_net,TopN10_timed_net,TopN15_net,TopN15_timed_net,TopN20_net,TopN20_timed_net
2022-11-24,0.009268948351433087,0.009268948351433087,0.014791763650900114,0.014791763650900114,0.011037168364069207,0.011037168364069207,0.00926896281270902,0.00926896281270902,0.008719126059585667,0.008719126059585667
2022-11-25,-0.0056680743468768766,-0.0056680743468768766,-0.005104477393370544,-0.005104477393370544,-0.005183817644053691,-0.005183817644053691,-0.0066559029929702754,-0.0066559029929702754,-0.006245754935119836,-0.006245754935119836
2022-11-28,0.003867981028642728,0.003867981028642728,-0.0008169805131047034,-0.0008169805131047034,0.00340349035019778,0.00340349035019778,0.002457884319811406,0.002457884319811406,0.0038218254468910754,0.0038218254468910754
2022-11-29,0.005604027883716492,0.005604027883716492,0.01880464334354062,0.01880464334354062,0.007690657348688479,0.007690657348688479,0.009164057527912162,0.009164057527912162,0.007820322116651585,0.007820322116651585
2022-11-30,0.024877098219483404,0.024877098219483404,0.03280002711860042,0.03280002711860042,0.02573041919636259,0.02573041919636259,0.020688549642806628,0.020688549642806628,0.02215942615211202,0.02215942615211202
2022-12-01,0.008219720779776212,0.008219720779776212,0.014020315371910976,0.014020315371910976,0.009114971384678483,0.009114971384678483,0.006724393552550019,0.006724393552550019,0.007815615892172247,0.007815615892172247
2022-12-02,0.009295096708214672,0.009295096708214672,0.022893920936968362,0.022893920936968362,0.017207066504234404,0.017207066504234404,0.013154154458889011,0.013154154458889011,0.008703433026298052,0.008703433026298052
2022-12-05,0.01913230207204032,0.01913230207204032,0.00978156987508041,0.00978156987508041,0.017437661709427933,0.017437661709427933,0.013005700117439135,0.013005700117439135,0.010066844866885513,0.010066844866885513
2022-12-06,-0.017027863992969433,-0.017027863992969433,-0.01379432580764537,-0.01379432580764537,-0.0087614721296011,-0.0087614721296011,-0.008319045637921779,-0.008319045637921779,-0.010071349559643106,-0.010071349559643106
2022-12-07,-0.013900200175834628,-0.013900200175834628,-0.01991529369948979,-0.01991529369948979,-0.012450773435080132,-0.012450773435080132,-0.012325573214317471,-0.012325573214317471,-0.011251133666990558,-0.011251133666990558
2022-12-08,0.0043063641134918175,-0.0025,0.002770613285023216,-0.0025,0.00035494998202428895,-0.0025,0.001842617645278851,-0.0025,0.0023368009712857636,-0.0025
2022-12-09,-0.0040949294984825475,0.0,0.007747906063431742,0.0,0.005350960820629991,0.0,-0.0007277840801093909,0.0,-9.342594951483563e-05,0.0
2022-12-12,-0.007147671507553591,-0.00964767150755359,-0.003326020162560717,-0.005826020162560717,-0.0036738195167413056,-0.006173819516741306,-0.007881006038951135,-0.010381006038951136,-0.007010551840332185,-0.009510551840332185
2022-12-13,-0.005127657653798537,-0.0024999999999999996,-0.012136284986387458,-0.0025,-0.007582640437560895,-0.0025,-0.007155931992674651,-0.0025,-0.003604375822294964,-0.0025
2022-12-14,0.010592965337208455,0.0,0.01276951936234214,0.0,0.01432658170486507,0.0,0.009627208404139005,0.0,0.009594107796266339,0.0
2022-12-15,-0.0016095148913465613,-0.004016922298753969,-0.008005040651365003,-0.010505040651365004,-0.004977861858352761,-0.007477861858352761,-0.0018209309136321273,-0.004320930913632127,-0.0020686752396440466,-0.004568675239644047
2022-12-16,-0.0161811389353263,-0.0161811389353263,-0.01814715884684892,-0.01814715884684892,-0.014216416669931753,-0.014216416669931753,-0.01129633168860811,-0.01129633168860811,-0.012028698658857473,-0.012028698658857473
2022-12-19,-0.004822960611306885,-0.0024999999999999996,0.0024732396334785417,-0.0025,0.0015548392210491097,-0.0025,-0.0010870057502417798,-0.0025,0.0003989596216624426,-0.0025
2022-12-20,-0.025977935672550575,0.0,-0.03290015188302218,0.0,-0.029229727786145902,0.0,-0.025494216828268336,0.0,-0.02402785061171916,0.0
2022-12-21,0.00503897365777491,0.0,0.008948638067850513,0.0,0.008115516964970149,0.0,0.006265092957495126,0.0,0.005543201875549036,0.0
2022-12-22,0.005255815025885961,0.0,0.006395027676201925,0.0,0.0034131617453977414,0.0,0.0050848298914188,0.0,0.005651217586108326,0.0
2022-12-23,-0.0016582013162963333,0.0,0.006173417587180419,0.0,0.0013122745020075267,0.0,0.0013842388382708053,0.0,0.0009161990335976976,0.0
2022-12-26,-0.0005598571242981925,0.0,-0.000687946828705144,0.0,-0.0003546551831266954,0.0,-0.0007129053525680941,0.0,-0.0008702528507021526,0.0
2022-12-27,0.0014265766379450522,0.0,0.0038367998900778136,0.0,0.003889067799712831,0.0,0.004920544728015945,0.0,0.004222182756409282,0.0
2022-12-28,-0.015454352710443726,0.0,-0.026098907638559377,0.0,-0.017496933712359795,0.0,-0.015334315652007933,0.0,-0.014636531743087594,0.0
2022-12-29,0.0012759803948951304,0.0,0.00532438749814681,0.0,0.0027501699831910865,0.0,0.002513338252081517,0.0,0.000212727275971536,0.0
2022-12-30,0.0005100230545951848,0.0,0.003066458945501904,0.0,-0.0009383769090065002,0.0,-0.0026902073738025,0.0,-0.0003274715890706993,0.0
2023-01-03,0.00693794088632313,0.0,0.003984296732089599,0.0,0.005364622898364002,0.0,0.004524033142170017,0.0,0.0048235046559850295,0.0
2023-01-04,0.005626161778703857,0.0031261617787038567,0.005947293317814185,0.003447293317814185,0.0004749584852330462,-0.002025041514766954,0.0024457019790044077,-5.429802099559235e-05,0.00415827421761481,0.0016582742176148098
2023-01-05,4.083165881349832e-05,4.083165881349832e-05,-0.00486338322930775,-0.00486338322930775,-0.002630420832444769,-0.002630420832444769,0.00016804708796280831,0.00016804708796280831,0.0005382519510621409,0.0005382519510621409
2023-01-06,0.00735419781381752,0.00735419781381752,0.006261471927567763,0.006261471927567763,0.0032579023024045697,0.0032579023024045697,0.001823623789952733,0.001823623789952733,0.005007461871092728,0.005007461871092728
2023-01-09,0.009415328546208935,0.009415328546208935,0.018536908008974163,0.018536908008974163,0.013557889947376056,0.013557889947376056,0.014857301607222487,0.014857301607222487,0.011961995021405153,0.011961995021405153
2023-01-10,-0.00016625767560445032,-0.00016625767560445032,-0.004692708708415628,-0.004692708708415628,-0.00020610879346263412,-0.00020610879346263412,-0.0004274123344573627,-0.0004274123344573627,-0.0024073503030793194,-0.0024073503030793194
2023-01-11,-0.000620206569956908,-0.000620206569956908,0.00024934036641466317,0.00024934036641466317,-0.00011676827095368218,-0.00011676827095368218,0.0018155455525163215,0.0018155455525163215,-0.002006697297747534,-0.002006697297747534
2023-01-12,-0.002153865659634371,-0.002153865659634371,-0.0033942610522616607,-0.0033942610522616607,-0.002507289638220478,-0.002507289638220478,-0.004517362056083937,-0.004517362056083937,-0.0019337756921993573,-0.0019337756921993573
2023-01-13,-0.003982609466718703,-0.003982609466718703,-0.005000929633096907,-0.005000929633096907,-0.004602472958806114,-0.004602472958806114,-0.0035264273768860358,-0.0035264273768860358,-0.0038211885759864344,-0.0038211885759864344
2023-01-16,0.004372822903867883,-0.0025,0.010834496368463276,-0.0025,0.008775995678529004,-0.0025,0.006779248285341658,-0.0025,0.005032685491049344,-0.0025
2023-01-17,0.00408728834350974,0.0015872883435097403,-0.0009816075280500102,-0.0034816075280500102,-0.0006434316881164359,-0.0031434316881164357,0.0010757179672030417,-0.0014242820327969583,0.00017857226857186944,-0.0023214277314281308
2023-01-30,0.019339735019790492,0.019339735019790492,0.031816588473907934,0.031816588473907934,0.02309913012123066,0.02309913012123066,0.018654572220895182,0.018654572220895182,0.01633134670205799,0.01633134670205799
2023-01-31,0.010618667310012354,0.010618667310012354,0.01849735942326398,0.01849735942326398,0.012821987767741417,0.012821987767741417,0.014092808364716476,0.014092808364716476,0.011143655308495438,0.011143655308495438
2023-02-01,0.009497015005018601,0.009497015005018601,0.023428909286924003,0.023428909286924003,0.019931852271064,0.019931852271064,0.017781291101072322,0.017781291101072322,0.014002867275989534,0.014002867275989534
2023-02-02,0.009151405759647598,0.009151405759647598,0.003846252540085082,0.003846252540085082,0.0036917147665006976,0.0036917147665006976,0.00443141509464009,0.00443141509464009,0.0062012362376115794,0.0062012362376115794
2023-02-03,-0.0008999039787926448,-0.0008999039787926448,-0.0020111463374835824,-0.0020111463374835824,0.0010053520644854653,0.0010053520644854653,0.00042848105746688204,0.00042848105746688204,-0.0007519165498683646,-0.0007519165498683646
2023-02-06,-0.0015028532526562908,-0.0015028532526562908,-0.009146057362913318,-0.009146057362913318,-0.004140037619554482,-0.004140037619554482,-0.00029591915533114433,-0.00029591915533114433,-0.00035367136457076817,-0.00035367136457076817
2023-02-07,0.0050924285047189806,0.0050924285047189806,0.011861680695689958,0.011861680695689958,0.0036660609045086174,0.0036660609045086174,0.0012861451457549722,0.0012861451457549722,0.0002882498551215419,0.0002882498551215419
2023-02-08,0.007778252459353018,0.007778252459353018,0.013783471505406819,0.013783471505406819,0.013441641348116751,0.013441641348116751,0.009313461893478073,0.009313461893478073,0.008709866025371143,0.008709866025371143
2023-02-09,-0.0014257378746233228,-0.0014257378746233228,-0.003839482959220764,-0.003839482959220764,0.0005594950624864148,0.0005594950624864148,0.0002050604322121932,0.0002050604322121932,-0.00026543394529028315,-0.00026543394529028315
2023-02-10,-0.010759869339104736,-0.010759869339104736,-0.01017127144912595,-0.01017127144912595,-0.00851088836328825,-0.00851088836328825,-0.008858964850690732,-0.008858964850690732,-0.007111635260727017,-0.007111635260727017
2023-02-13,-0.0012841947134507065,-0.0012841947134507065,-0.007264594536614278,-0.007264594536614278,-0.0010598814842109558,-0.0010598814842109558,-0.00300359349536378,-0.00300359349536378,-0.0026525904354366024,-0.0026525904354366024
2023-02-14,0.0024306288242308487,0.0024306288242308487,0.005504498032485116,0.005504498032485116,0.003653425998205406,0.003653425998205406,0.0036041065837315368,0.0036041065837315368,0.0032645495799343612,0.0032645495799343612
2023-02-15,-0.0030995926446714967,-0.0030995926446714967,-0.0032243981644325846,-0.0032243981644325846,0.0010259713397514857,0.0010259713397514857,0.001693365140825039,0.001693365140825039,-9.308756591411857e-05,-9.308756591411857e-05
2023-02-16,0.009909528577351688,0.009909528577351688,0.008005610992573242,0.008005610992573242,0.005631045566260684,0.005631045566260684,0.006607480276272174,0.006607480276272174,0.006815288742948045,0.006815288742948045
2023-02-17,0.00235747234923225,0.00235747234923225,0.0037116016102451085,0.0037116016102451085,0.004131655657918332,0.004131655657918332,0.005038519059793423,0.005038519059793423,0.003943021470094543,0.003943021470094543
2023-02-20,0.011095694766716666,0.011095694766716666,0.008139359887962239,0.008139359887962239,0.002722768797993547,0.002722768797993547,0.001545133268421613,0.001545133268421613,0.0021013212247872172,0.0021013212247872172
2023-02-21,0.007635339196438748,0.007635339196438748,0.0065249875217765485,0.0065249875217765485,0.015876084916025924,0.015876084916025924,0.011300256245071546,0.011300256245071546,0.010055420093948187,0.010055420093948187
2023-02-22,-0.01052973246323351,-0.01052973246323351,-0.006005813958366435,-0.006005813958366435,-0.0077240105067094885,-0.0077240105067094885,-0.007016132720867414,-0.007016132720867414,-0.006104962677068505,-0.006104962677068505
2023-02-23,0.014374437711837492,0.014374437711837492,0.017380853510768814,0.017380853510768814,0.013989402875671375,0.013989402875671375,0.016964926282935007,0.016964926282935007,0.013754190111729321,0.013754190111729321
2023-02-24,-0.004112366840206931,-0.004112366840206931,-0.005949510566147764,-0.005949510566147764,0.005516937958665757,0.005516937958665757,0.0036929501973269685,0.0036929501973269685,-7.149919549737658e-05,-7.149919549737658e-05
2023-03-01,0.002821889179898662,0.002821889179898662,0.0033381434260071575,0.0033381434260071575,-0.002803681011792569,-0.002803681011792569,0.0007847967864254457,0.0007847967864254457,-0.001273481149307071,-0.001273481149307071
2023-03-02,0.0047727558198031135,0.0047727558198031135,0.00036383727768427563,0.00036383727768427563,-0.00020514978760333158,-0.00020514978760333158,0.009001412143015938,0.009001412143015938,0.008667038376191717,0.008667038376191717
2023-03-03,0.007027297716289416,0.007027297716289416,0.008690664723950702,0.008690664723950702,0.004373028109526345,0.004373028109526345,0.004248760858946566,0.004248760858946566,0.00558038443597772,0.00558038443597772
2023-03-06,0.011985653250404625,0.011985653250404625,0.013579978510305858,0.013579978510305858,0.009605338923279551,0.009605338923279551,0.005945319543778829,0.005945319543778829,0.007211068508376217,0.007211068508376217
2023-03-07,-0.0013424272224145108,-0.0013424272224145108,0.002216962384915488,0.002216962384915488,0.001677898106400966,0.001677898106400966,-0.0004001759007806749,-0.0004001759007806749,0.0015826205578562853,0.0015826205578562853
2023-03-08,0.003953977792440087,0.003953977792440087,0.009474215772094086,0.009474215772094086,0.003558339029625435,0.003558339029625435,0.003333435999935882,0.003333435999935882,0.001642942829102667,0.001642942829102667
2023-03-09,-0.0061784540261170424,-0.0061784540261170424,-0.008277768013318499,-0.008277768013318499,-0.0053708668473563155,-0.0053708668473563155,-0.005941821132146326,-0.005941821132146326,-0.006996787171011365,-0.006996787171011365
2023-03-10,-0.018394327871408475,-0.018394327871408475,-0.025421246598562642,-0.025421246598562642,-0.019046202730431318,-0.019046202730431318,-0.018812499698449173,-0.018812499698449173,-0.016597331871977785,-0.016597331871977785
2023-03-13,-0.006641668686492723,-0.006641668686492723,-0.002690774976895072,-0.002690774976895072,-0.0061034665998987,-0.0061034665998987,-0.0079503847463173,-0.0079503847463173,-0.007249803563600288,-0.007249803563600288
2023-03-14,-0.007041700392115335,-0.0025,-0.011693444250352413,-0.0025,-0.008205528068786739,-0.0025,-0.007297679083495552,-0.0025,-0.006801452127292518,-0.0025
2023-03-15,0.006232194363562769,0.0,-0.003548105923523015,0.0,-0.001283292991549001,0.0,0.00016333546781430001,0.0,0.0004963836713228032,0.0
2023-03-16,-0.013153613785660101,0.0,-0.016079125734899204,0.0,-0.012772123156410731,0.0,-0.013834330834142115,0.0,-0.013733579463531456,0.0
2023-03-17,0.016394760480116732,0.0,0.013274717591182839,0.0,0.015479643110305055,0.0,0.015025118240204183,0.0,0.012636039513877142,0.0
2023-03-20,0.007254804606046471,0.004754804606046471,0.004587051575296487,0.0020870515752964866,0.005648074018968264,0.003148074018968264,0.0062058602811135176,0.0037058602811135175,0.008517182392551505,0.006017182392551505
2023-03-21,0.009816112586533341,0.009816112586533341,0.010911856405375354,0.010911856405375354,0.010811096884197657,0.010811096884197657,0.008778728294475725,0.008778728294475725,0.008941803562813004,0.008941803562813004
2023-03-22,0.009309944705867598,0.009309944705867598,0.005207043213446872,0.005207043213446872,0.004938705039406998,0.004938705039406998,0.005608290520086483,0.005608290520086483,0.008122374447978172,0.008122374447978172
2023-03-23,0.008401652223111256,0.008401652223111256,0.0016150836992511186,0.0016150836992511186,0.007629073676494236,0.007629073676494236,0.006024953726951399,0.006024953726951399,0.007397619418286228,0.007397619418286228
2023-03-24,0.004751704690096806,0.004751704690096806,0.006128688451029608,0.006128688451029608,0.004245454574210807,0.004245454574210807,0.002483426470713231,0.002483426470713231,0.00046351191561941904,0.00046351191561941904
2023-03-27,0.002212490372191854,0.002212490372191854,0.006051992684072837,0.006051992684072837,-0.0019394889421699981,-0.0019394889421699981,-0.0004211682857933124,-0.0004211682857933124,-0.0013222635524595687,-0.0013222635524595687
2023-03-28,-0.015077482239323807,-0.015077482239323807,-0.005813752843983289,-0.005813752843983289,-0.00670885335467234,-0.00670885335467234,-0.005056731572953395,-0.005056731572953395,-0.006027969361852036,-0.006027969361852036
2023-03-29,-0.000346486523843275,-0.0025,-0.0026522509079542015,-0.0025,0.0009669726832048032,-0.0025,-4.3870594965207525e-05,-0.0025,-0.0004270323652425355,-0.0025
2023-03-30,0.008285807120172746,0.0,0.005127248504909731,0.0,0.004928550992381586,0.0,0.004906831509251041,0.0,0.0045485078725529425,0.0
2023-03-31,0.003112853603101166,0.0006128536031011658,0.001098559153218237,-0.001401440846781763,0.0001425555450204393,-0.0023574444549795607,0.0031752073742239645,0.0006752073742239645,0.003665646981340554,0.0011656469813405537
2023-04-06,0.004379861505455519,0.004379861505455519,0.00579346579741147,0.00579346579741147,0.0029575780410539213,0.0029575780410539213,0.004005868187391993,0.004005868187391993,0.005205848896135818,0.005205848896135818
2023-04-07,0.005423418288603999,0.005423418288603999,-0.006422399681726953,-0.006422399681726953,0.0009342435160179961,0.0009342435160179961,-3.4675373772560065e-05,-3.4675373772560065e-05,0.0015624021954012692,0.0015624021954012692
2023-04-10,0.004935064189716303,0.004935064189716303,0.010201209188669735,0.010201209188669735,0.00487657909581215,0.00487657909581215,0.003500478706382511,0.003500478706382511,0.0025600012789207655,0.0025600012789207655
2023-04-11,0.005591734725021933,0.005591734725021933,0.0077079443689696,0.0077079443689696,0.0066272621982441,0.0066272621982441,0.0024168902030243947,0.0024168902030243947,0.00728540312183667,0.00728540312183667
2023-04-12,0.0008567156158982643,0.0008567156158982643,0.0051460650121065935,0.0051460650121065935,-0.0019555766105871725,-0.0019555766105871725,0.0031186248487652755,0.0031186248487652755,8.726872259660011e-05,8.726872259660011e-05
2023-04-13,-0.005596287985689447,-0.005596287985689447,-0.019545338118112255,-0.019545338118112255,-0.008779282028325796,-0.008779282028325796,-0.008238380854498076,-0.008238380854498076,-0.00634067749799802,-0.00634067749799802
2023-04-14,0.005474652557098255,0.005474652557098255,0.0023677073525998574,0.0023677073525998574,0.013536975678163978,0.013536975678163978,0.009211667787892197,0.009211667787892197,0.006370338788285469,0.006370338788285469
2023-04-17,0.015293580676241226,0.015293580676241226,0.020646859797370222,0.020646859797370222,0.015222225154928617,0.015222225154928617,0.01302428006608769,0.01302428006608769,0.015502232761917856,0.015502232761917856
2023-04-18,-0.004253815634253677,-0.004253815634253677,0.005689391258438059,0.005689391258438059,0.0007514058856713852,0.0007514058856713852,-0.001242639419812256,-0.001242639419812256,-0.003042549475204038,-0.003042549475204038
2023-04-19,0.00041268759875887393,0.00041268759875887393,-0.014284608441554568,-0.014284608441554568,-0.0049453124151227264,-0.0049453124151227264,-0.005352089206622179,-0.005352089206622179,-0.004997889106811838,-0.004997889106811838
2023-04-20,-0.01505395471794959,-0.0025,-0.023264387956506184,-0.0025,-0.017263659850063107,-0.0025,-0.01586490531355155,-0.0025,-0.010628137088692929,-0.0025
2023-04-21,-0.015459091659208044,0.0,-0.015591796934645763,0.0,-0.01400035748957307,0.0,-0.015140472626524735,0.0,-0.015288542559161495,0.0
2023-04-24,0.007285014551727741,0.0,-0.003947289541613386,0.0,0.007266437385335424,0.0,0.007897886859527555,0.0,0.005239098757205402,0.0
2023-04-25,-0.01768702781791108,0.0,-0.022817504056820658,0.0,-0.018532256961644056,0.0,-0.018747824935640398,0.0,-0.01905530030265694,0.0
2023-04-26,0.010547567055586366,0.0,0.001167532486681156,0.0,-0.0004490416354863691,0.0,-0.0001470252983813387,0.0,0.002601312117625942,0.0
2023-04-27,0.007220899092031953,0.0,-0.007478324058009989,0.0,-0.005272401693174467,0.0,-0.0015550933675018506,0.0,0.0010893630171149307,0.0
2023-04-28,0.009516188717757746,0.0,0.016969563093473507,0.0,0.01566306307651835,0.0,0.012581715444300609,0.0,0.01304369569098684,0.0
2023-05-02,0.00729572130653969,0.0,-0.0002442706710197081,0.0,-0.0031612179409739698,0.0,0.0045797179994580585,0.0,0.003506660610502072,0.0
2023-05-03,-0.00582751364357379,-0.008236604552664699,-0.005737886984915641,-0.008237886984915642,-0.004228434790574531,-0.006728434790574531,-0.00807888545457099,-0.01057888545457099,-0.009095084610983678,-0.011595084610983679
2023-05-04,0.0012396541355370874,-0.0024999999999999996,0.012760050391932487,-0.0025,0.008466218633076396,-0.0025,0.0074032687389729,-0.0025,0.007020187775420872,-0.0025
2023-05-05,-0.000784271943255259,0.0,0.0005499784160928776,0.0,-0.0011024101368067975,0.0,-0.0002589295549619765,0.0,-0.00040058067304633003,0.0
2023-05-08,-0.006097304707142608,-0.008597304707142608,0.005151451856411948,0.002651451856411948,0.004645595387056611,0.0021455953870566113,0.001366820897630383,-0.0011331791023696171,0.0029384262222085906,0.0004384262222085905
2023-05-09,-0.013537560441893364,-0.013537560441893364,-0.00325007101038739,-0.00325007101038739,-0.000652690267469769,-0.000652690267469769,-0.005532277427061267,-0.005532277427061267,-0.006171038787578548,-0.006171038787578548
2023-05-10,-0.0050922316540449155,-0.0024999999999999996,-0.004147239192255924,-0.0025,-0.010757927049845128,-0.0025,-0.009747265794434485,-0.0025,-0.006574312796941262,-0.0025
2023-05-11,-0.01855849411256867,0.0,-0.027488825704042832,0.0,-0.010822070284586972,0.0,-0.011881715641171695,0.0,-0.014234163317051952,0.0
2023-05-12,0.012430206833237926,0.0,0.0048786783423740545,0.0,0.003933352689584557,0.0,0.004765460358730163,0.0,0.008466254249766676,0.0
2023-05-15,-0.004912604551997212,0.0,-0.007617048111234184,0.0,-0.006748290357307341,0.0,-0.0036926388658457873,0.0,-0.0024124408412204037,0.0
2023-05-16,0.011921433061279511,0.0,0.010924684207324554,0.0,0.012626729539034322,0.0,0.010108484856655883,0.0,0.010705458080348583,0.0
2023-05-17,0.011758475018371694,0.0,0.011194418613140612,0.0,0.009470316185690076,0.0,0.008274264541104248,0.0,0.010270563330477246,0.0
2023-05-18,0.0012486537943405555,-0.0012513462056594445,0.0032570126034128237,0.0007570126034128237,0.0029623279974662076,0.0004623279974662075,0.0031137871523193514,0.0006137871523193513,0.0030483277132056733,0.0005483277132056733
2023-05-19,0.007768764281379182,0.007768764281379182,-4.115268488908948e-05,-4.115268488908948e-05,0.0008307070735021902,0.0008307070735021902,-0.0004284511941063643,-0.0004284511941063643,0.0028296436099820186,0.0028296436099820186
2023-05-22,0.0059687041592080305,0.0059687041592080305,0.010779641615236236,0.010779641615236236,0.005876562857159784,0.005876562857159784,0.006150763627834859,0.006150763627834859,0.0027706763001663194,0.0027706763001663194
2023-05-23,0.0067305726310534116,0.0067305726310534116,-0.0001393688205793219,-0.0001393688205793219,0.005761233537763578,0.005761233537763578,0.005549392340268307,0.005549392340268307,0.0046932332288769415,0.0046932332288769415
2023-05-24,0.002345403047372352,0.002345403047372352,0.003633279173381987,0.003633279173381987,0.004151571624593331,0.004151571624593331,0.002646780670599329,0.002646780670599329,0.002335621544303318,0.002335621544303318
2023-05-25,0.0023882817603937028,0.0023882817603937028,-0.005629594429442487,-0.005629594429442487,-0.0019428819247944043,-0.0019428819247944043,-0.0022037056233907984,-0.0022037056233907984,-0.001346432338333242,-0.001346432338333242
2023-05-26,0.003481909253273555,0.003481909253273555,0.006190364551794203,0.006190364551794203,0.008919334930038146,0.008919334930038146,0.005180651809874429,0.005180651809874429,0.007963512231219456,0.007963512231219456
2023-05-29,0.012280181755919993,0.012280181755919993,0.014691278323432,0.014691278323432,0.011558862803794347,0.011558862803794347,0.01125915492419258,0.01125915492419258,0.012327352867933385,0.012327352867933385
2023-05-30,0.002250433953899671,0.002250433953899671,0.017123122465546745,0.017123122465546745,0.011787654311457741,0.011787654311457741,0.007991229252775815,0.007991229252775815,0.0056364638659718745,0.0056364638659718745
2023-05-31,0.00018834506720195594,0.00018834506720195594,-0.009709879144306854,-0.009709879144306854,-0.0009475883119351995,-0.0009475883119351995,-0.0004070452159484686,-0.0004070452159484686,0.0018310889143817732,0.0018310889143817732
2023-06-01,0.0070753845885724856,0.0070753845885724856,0.01766763941579468,0.01766763941579468,0.011461092531536453,0.011461092531536453,0.007231777142853523,0.007231777142853523,0.004892009748268238,0.004892009748268238
2023-06-02,-0.0008380537336577002,-0.0008380537336577002,-0.005903189295938316,-0.005903189295938316,-0.007280222801874171,-0.007280222801874171,-0.0036297882396620538,-0.0036297882396620538,-0.0017854190420868326,-0.0017854190420868326
2023-06-05,0.008032089060543755,0.008032089060543755,0.0032198994573109374,0.0032198994573109374,0.0035677186116531033,0.0035677186116531033,0.004587446283236455,0.004587446283236455,0.003440734108125343,0.003440734108125343
2023-06-06,-0.0010069683578508846,-0.0010069683578508846,-0.0008820072764234473,-0.0008820072764234473,0.0028193566811320456,0.0028193566811320456,0.0014587296161491013,0.0014587296161491013,0.0011557413993279306,0.0011557413993279306
2023-06-07,0.01878447837564217,0.01878447837564217,0.02800574546889507,0.02800574546889507,0.016982233343834363,0.016982233343834363,0.01691469030278744,0.01691469030278744,0.012593241710329346,0.012593241710329346
2023-06-08,-0.0025043899559890905,-0.0025043899559890905,0.0028223353353614717,0.0028223353353614717,-0.0007510604591074652,-0.0007510604591074652,-0.00413245110253467,-0.00413245110253467,-0.0055081092470197655,-0.0055081092470197655
2023-06-09,0.011659835863430801,0.011659835863430801,0.027227241470451993,0.027227241470451993,0.01885413674546365,0.01885413674546365,0.013677510770901232,0.013677510770901232,0.01159478332637893,0.01159478332637893
2023-06-12,-0.00339074022270569,-0.00339074022270569,-0.004340947806901707,-0.004340947806901707,-0.00797639658072389,-0.00797639658072389,-0.009422527817957582,-0.009422527817957582,-0.007365438087034827,-0.007365438087034827
2023-06-13,0.012786822100114077,0.012786822100114077,0.016009206189528925,0.016009206189528925,0.010437034035827028,0.010437034035827028,0.008652224414941562,0.008652224414941562,0.01041846177038368,0.01041846177038368
2023-06-14,0.001035223500500059,0.001035223500500059,-0.003441206702545485,-0.003441206702545485,-0.0006697819651406477,-0.0006697819651406477,0.005455149374150813,0.005455149374150813,0.0037030636477253967,0.0037030636477253967
2023-06-15,0.0035383826596252946,0.0035383826596252946,0.01367112102733896,0.01367112102733896,0.004448366931089676,0.004448366931089676,0.0012488828135950754,0.0012488828135950754,0.004011298813215365,0.004011298813215365
2023-06-16,-0.004016378957967525,-0.004016378957967525,-0.0010951206650075653,-0.0010951206650075653,-0.0046701986286080245,-0.0046701986286080245,-0.002291945626061876,-0.002291945626061876,-0.0011029614146831235,-0.0011029614146831235
2023-06-19,0.0010874379940218355,0.0010874379940218355,-0.014336658619300603,-0.014336658619300603,-0.009846455642614872,-0.009846455642614872,-0.0005403058827216703,-0.0005403058827216703,-4.411195707310658e-05,-4.411195707310658e-05
2023-06-20,-0.0023434532552004945,-0.0023434532552004945,-0.0017413460703699537,-0.0017413460703699537,-0.0017404240470056845,-0.0017404240470056845,-0.002764386975520083,-0.002764386975520083,-0.0017507961287154762,-0.0017507961287154762
2023-06-21,0.00665374480205225,0.00665374480205225,0.0020976976801476916,0.0020976976801476916,0.0032388969953611735,0.0032388969953611735,0.005657744896754361,0.005657744896754361,0.003725958577355438,0.003725958577355438
2023-06-26,-0.009786201184373778,-0.009786201184373778,-0.009745899563267902,-0.009745899563267902,-0.009917788413106867,-0.009917788413106867,-0.010294811213283905,-0.010294811213283905,-0.00933857499814755,-0.00933857499814755
2023-06-27,-0.011894732136885395,-0.0025,-0.008930310813727749,-0.0025,-0.010334366522158323,-0.0025,-0.01017817689848833,-0.0025,-0.009493508391294498,-0.0025
2023-06-28,0.001811715239220718,0.0,0.003802540722853953,0.0,0.0047082574763596795,0.0,0.008079057150595344,0.0,0.00558658693277857,0.0
2023-06-29,0.0019343338171800444,0.0,3.345936764516085e-05,0.0,0.0025216459151452203,0.0,0.0009595145836761873,0.0,0.0014642029016917965,0.0
2023-06-30,0.005511514613923493,0.003011514613923493,0.01071591401270875,0.00821591401270875,0.007320063009068779,0.004820063009068778,0.005982041661738243,0.0034820416617382427,0.004873666144544131,0.0023736661445441305
2023-07-03,0.011606431664765651,0.011606431664765651,0.011603057991522725,0.011603057991522725,0.012610710600718757,0.012610710600718757,0.010687142892859873,0.010687142892859873,0.01305911580621791,0.01305911580621791
2023-07-04,0.0073218298096541685,0.0073218298096541685,0.005072246908938882,0.005072246908938882,0.0028997601746801552,0.0028997601746801552,0.003893096151654304,0.003893096151654304,0.0061054253895578454,0.0061054253895578454
2023-07-05,0.0026623391866878554,0.0026623391866878554,0.005467540574282159,0.005467540574282159,0.0036086541654865357,0.0036086541654865357,0.0033340576963670613,0.0033340576963670613,0.005756124398574142,0.005756124398574142
