date,Full_EW,Full_EW_timed,ratio_no_filter_N10,ratio_no_filter_N10_timed,ratio_no_filter_N15,ratio_no_filter_N15_timed,ratio_no_filter_N20,ratio_no_filter_N20_timed,ratio_top70%_N10,ratio_top70%_N10_timed,ratio_top70%_N15,ratio_top70%_N15_timed,ratio_top70%_N20,ratio_top70%_N20_timed,ratio_top50%_N10,ratio_top50%_N10_timed,ratio_top50%_N15,ratio_top50%_N15_timed,ratio_top50%_N20,ratio_top50%_N20_timed,ratio_top30%_N10,ratio_top30%_N10_timed,ratio_top30%_N15,ratio_top30%_N15_timed,ratio_top30%_N20,ratio_top30%_N20_timed,pure_mc_no_filter_N10,pure_mc_no_filter_N10_timed,pure_mc_no_filter_N15,pure_mc_no_filter_N15_timed,pure_mc_no_filter_N20,pure_mc_no_filter_N20_timed
2021-09-14,-0.0015658245147145823,-0.0015658245147145823,-0.002484988661643794,-0.002484988661643794,-0.003955045609783059,-0.003955045609783059,-0.004250561843443691,-0.004250561843443691,-0.006682468917644701,-0.006682468917644701,-0.004849322740357017,-0.004849322740357017,-0.002526323136422559,-0.002526323136422559,-0.004993840761074265,-0.004993840761074265,-0.0020401115815188,-0.0020401115815188,-0.0007333137275792602,-0.0007333137275792602,-0.003884386127000272,-0.003884386127000272,-0.0004781175348558932,-0.0004781175348558932,-6.887251821419832e-05,-6.887251821419832e-05,-0.0008075874728564412,-0.0008075874728564412,-0.002272150318449584,-0.002272150318449584,7.43097965541564e-05,7.43097965541564e-05
2021-09-15,-0.007591062909514402,-0.007591062909514402,-0.008080362493470905,-0.008080362493470905,-0.007480857672496266,-0.007480857672496266,-0.006725517258326258,-0.006725517258326258,-0.011423721093272067,-0.011423721093272067,-0.009478960568395079,-0.009478960568395079,-0.00966548831372004,-0.00966548831372004,-0.01185464458731186,-0.01185464458731186,-0.012176642716725848,-0.012176642716725848,-0.011011964494736655,-0.011011964494736655,-0.011970954059034623,-0.011970954059034623,-0.011044874936705954,-0.011044874936705954,-0.01158006044924026,-0.01158006044924026,-0.012131592566456684,-0.012131592566456684,-0.011862541760845542,-0.011862541760845542,-0.011332117066551602,-0.011332117066551602
2021-09-16,-0.0029517443666904433,-0.0024999999999999996,-0.0025939784142086646,-0.0025,-0.002111984220041544,-0.0025,-0.0013174492429092303,-0.0025,-0.0034047280840554753,-0.0025,-0.002483938655807849,-0.0025,-0.0024907994619540632,-0.0025,-0.0023547992656702712,-0.0025,-0.0006457102800329591,-0.0025,-0.0012414645656460502,-0.0025,0.0017681733622618488,-0.0025,0.00012174282710443549,-0.0025,-7.817379189728468e-05,-0.0025,0.002572776341755678,-0.0025,0.0002780429407446789,-0.0025,-0.0027068741975844863,-0.0025
2021-09-17,0.006684700100122384,0.0,0.003519970536398887,0.0,0.00218461794388433,0.0,0.001851686110995399,0.0,0.003910900752678881,0.0,0.00408890736191394,0.0,0.003913267296055135,0.0,0.0030975402223372144,0.0,0.0028010021494476664,0.0,0.0017544523509077875,0.0,0.00035537043070454953,0.0,0.0018452093882771695,0.0,0.003080192443485147,0.0,0.000678497568951475,0.0,0.002009169872817236,0.0,0.004816576248312621,0.0
2021-09-22,-0.016731506230859228,-0.019231506230859226,-0.019076401284529178,-0.021576401284529177,-0.0218650108478666,-0.0243650108478666,-0.02070694569781706,-0.023206945697817057,-0.02470207550569784,-0.02720207550569784,-0.02362924837869207,-0.026129248378692068,-0.02161787581728654,-0.024117875817286537,-0.02692049156110239,-0.02942049156110239,-0.024673550704572687,-0.027173550704572686,-0.02154335491978609,-0.02404335491978609,-0.021221333515952692,-0.02372133351595269,-0.02341968931051394,-0.02591968931051394,-0.022711245737670256,-0.025211245737670255,-0.019549204499021457,-0.022049204499021455,-0.02391105739223715,-0.026411057392237147,-0.020337234629140367,-0.022837234629140366
2021-09-23,0.011466960082801911,-0.0024999999999999996,0.007724326691554717,-0.0025,0.007330409040270306,-0.0025,0.006454315451762628,-0.0025,0.00468337723478498,-0.0025,0.003995078277484095,-0.0025,0.005272078917379109,-0.0025,0.005467254394093979,-0.0025,0.0062141122952900085,-0.0025,0.006411267477458399,-0.0025,0.0055580141190185615,-0.0025,0.009363230818152431,-0.0025,0.009638120635137158,-0.0025,0.009719716840123462,-0.0025,0.008676594748224018,-0.0025,0.009682004530920984,-0.0025
2021-09-24,0.007583851175737876,0.005083851175737876,0.0033091752538999095,0.0008091752538999094,0.006229501274199405,0.0037295012741994046,0.006981367760392887,0.0044813677603928875,0.006098232933099768,0.003598232933099768,0.007944825509762143,0.005444825509762143,0.009413418126350326,0.006913418126350325,0.007589731111920861,0.005089731111920862,0.010180583470433062,0.007680583470433062,0.007988207554987161,0.0054882075549871605,0.00905982740225967,0.006559827402259669,0.010552547477316258,0.008052547477316258,0.010081550213226827,0.007581550213226826,0.007834460198441074,0.0053344601984410735,0.006538354110602692,0.004038354110602691,0.006991384465418799,0.004491384465418798
2021-09-27,0.0012736830744391836,0.0012736830744391836,0.01401812726631262,0.01401812726631262,0.009094182042400378,0.009094182042400378,0.007250488616224949,0.007250488616224949,0.003603526928953327,0.003603526928953327,0.002730389359319404,0.002730389359319404,0.0004015805590578687,0.0004015805590578687,0.00400729543500985,0.00400729543500985,0.0002473418358852177,0.0002473418358852177,-0.0010445543109441236,-0.0010445543109441236,0.0013112623980496398,0.0013112623980496398,-0.005911428578763973,-0.005911428578763973,-0.00413218985650099,-0.00413218985650099,-0.0022037726331143987,-0.0022037726331143987,-0.002944788418818629,-0.002944788418818629,-0.004932535829808398,-0.004932535829808398
2021-09-28,-0.0020943092056624154,-0.0020943092056624154,0.007367808188357429,0.007367808188357429,0.0008521699631030663,0.0008521699631030663,-0.0009661868269336789,-0.0009661868269336789,-0.007534429119760133,-0.007534429119760133,-0.007587022235838477,-0.007587022235838477,-0.006242136656615244,-0.006242136656615244,-0.008156869742200767,-0.008156869742200767,-0.007148215493929995,-0.007148215493929995,-0.00646214784965442,-0.00646214784965442,-0.007543240363181359,-0.007543240363181359,-0.006488815302520176,-0.006488815302520176,-0.005715617287289136,-0.005715617287289136,-0.008896339941638031,-0.008896339941638031,-0.006105567546587887,-0.006105567546587887,-0.007044411440180597,-0.007044411440180597
2021-09-29,-0.0260939947969506,-0.0260939947969506,-0.01891063260740483,-0.01891063260740483,-0.021811460214570092,-0.021811460214570092,-0.022904347225221923,-0.022904347225221923,-0.02660838752604974,-0.02660838752604974,-0.026460684160633498,-0.026460684160633498,-0.025381696808146222,-0.025381696808146222,-0.02550854143735961,-0.02550854143735961,-0.02727807090842873,-0.02727807090842873,-0.025967371226480154,-0.025967371226480154,-0.02491238457235935,-0.02491238457235935,-0.03198028190800277,-0.03198028190800277,-0.03253999382091636,-0.03253999382091636,-0.030194355330570986,-0.030194355330570986,-0.028770212255727227,-0.028770212255727227,-0.03039067449896616,-0.03039067449896616
2021-09-30,0.011666334098544761,-0.0025,0.003665350919148536,-0.0025,0.005709960289114717,-0.0025,0.005897404608993595,-0.0025,0.007590767660528853,-0.0025,0.008271555413154488,-0.0025,0.008890594201096134,-0.0025,0.009390063180130071,-0.0025,0.01134792418169225,-0.0025,0.010851952527509407,-0.0025,0.011145684723673256,-0.0025,0.015211483724598537,-0.0025,0.013784394040591612,-0.0025,0.016675206584669703,-0.0025,0.014427202532869629,-0.0025,0.017463961317969495,-0.0025
2021-10-01,-0.027228073747020187,0.0,-0.02547047360655763,0.0,-0.024711959918328825,0.0,-0.022695549062128936,0.0,-0.015107671725748017,0.0,-0.016825866052706608,0.0,-0.020548243035670443,0.0,-0.019919656037732315,0.0,-0.01918602556652989,0.0,-0.01871229907963314,0.0,-0.01769978455149388,0.0,-0.020300976954055878,0.0,-0.019963611498004137,0.0,-0.010604068185967264,0.0,-0.014071685738093734,0.0,-0.022415275518930543,0.0
2021-10-04,-0.02195199811230282,0.0,-0.003891509376498391,0.0,-0.011282071375878494,0.0,-0.014266629913571305,0.0,-0.017338227697013243,0.0,-0.01836944720350594,0.0,-0.0182339653060178,0.0,-0.01939804501595783,0.0,-0.015073947482221899,0.0,-0.018080915366175197,0.0,-0.014136784819717151,0.0,-0.018532602731479178,0.0,-0.017468868767267026,0.0,-0.01619771629747425,0.0,-0.014802033728302334,0.0,-0.013894042240588567,0.0
2021-10-05,0.017205069399258623,0.0,0.011991050964396389,0.0,0.014112027852964237,0.0,0.013720458870084207,0.0,0.010660284427200151,0.0,0.012780074741239033,0.0,0.0135898123090614,0.0,0.01269751209588732,0.0,0.0097575372952129,0.0,0.009154986472288624,0.0,0.008016303005527404,0.0,0.009880417106698632,0.0,0.009546981946620882,0.0,0.008253223963877588,0.0,0.006972353131610042,0.0,0.012961505716155636,0.0
2021-10-06,-0.0109454067199576,0.0,-0.013232559747468065,0.0,-0.014083314173344165,0.0,-0.011271261389564895,0.0,-0.0067997273467887975,0.0,-0.006791535219942861,0.0,-0.00331279272881792,0.0,-0.009380885642576997,0.0,-0.0076084143283310975,0.0,-0.0077928273553249106,0.0,-0.004987695426945526,0.0,-0.009123176788949383,0.0,-0.00808163585653296,0.0,-0.009060948799440093,0.0,-0.008552198061546123,0.0,-0.012986962471327251,0.0
2021-10-07,0.023264945694748025,0.0,0.015729668460883882,0.0,0.01811133115897192,0.0,0.020438973683804318,0.0,0.021714167648795434,0.0,0.02019988736493053,0.0,0.018751640264643165,0.0,0.021750657461174064,0.0,0.020137928145380325,0.0,0.023224145231621727,0.0,0.01832581233540214,0.0,0.023733502714673553,0.0,0.022530847417760944,0.0,0.023393375262038017,0.0,0.021042327878540358,0.0,0.02439666251838903,0.0
2021-10-08,-0.0010053656801724293,-0.0035053656801724295,-0.010436358818121105,-0.012936358818121106,-0.010622304419699195,-0.013122304419699195,-0.008091355582501746,-0.010591355582501747,-0.01115044736487878,-0.013650447364878781,-0.007009138726540897,-0.009509138726540897,-0.0050435984323433936,-0.007543598432343394,-0.010228956588033277,-0.012728956588033278,-0.006417578962741281,-0.008917578962741281,-0.004546931023660301,-0.0070469310236603005,-0.008731749356541673,-0.011231749356541674,-0.007420692100986104,-0.009920692100986103,-0.006956898844674472,-0.009456898844674473,0.0007736763534579406,-0.0017263236465420596,-0.005369085332165706,-0.007869085332165706,-0.0008361258220070669,-0.003336125822007067
2021-10-12,-0.013737394379534442,-0.013737394379534442,-0.010170232838755722,-0.010170232838755722,-0.011116868563679081,-0.011116868563679081,-0.011356600005279983,-0.011356600005279983,-0.00535762863519007,-0.00535762863519007,-0.007585705878652593,-0.007585705878652593,-0.00838281222523753,-0.00838281222523753,-0.011850337986281823,-0.011850337986281823,-0.012694800134527551,-0.012694800134527551,-0.011711522442458594,-0.011711522442458594,-0.010729107181212283,-0.010729107181212283,-0.015360440243441572,-0.015360440243441572,-0.015331858331803228,-0.015331858331803228,-0.011853088496018018,-0.011853088496018018,-0.013245055170183343,-0.013245055170183343,-0.01778512450202925,-0.01778512450202925
2021-10-13,-0.01456988088380114,-0.01456988088380114,-0.01199760506189106,-0.01199760506189106,-0.013638716793840294,-0.013638716793840294,-0.011588650617727441,-0.011588650617727441,-0.012240136088526168,-0.012240136088526168,-0.012178910277354175,-0.012178910277354175,-0.011880860050106407,-0.011880860050106407,-0.016233803632012777,-0.016233803632012777,-0.010873114726589451,-0.010873114726589451,-0.01439564425253681,-0.01439564425253681,-0.01133731666831659,-0.01133731666831659,-0.01582941594474292,-0.01582941594474292,-0.015312845980722967,-0.015312845980722967,-0.01814703402631034,-0.01814703402631034,-0.016249219285202295,-0.016249219285202295,-0.01617508311960214,-0.01617508311960214
2021-10-14,0.005434667076220392,-0.0025,0.005866987827086801,-0.0025,0.0077793040799031335,-0.0025,0.004403930823057838,-0.0025,0.005396214328183091,-0.0025,0.0009740908582443883,-0.0025,-0.0003280340912879933,-0.0025,0.0014668902889988355,-0.0025,0.0011937079286148252,-0.0025,0.0006319060218164139,-0.0025,-0.0033545869116901493,-0.0025,-0.0012340706371340034,-0.0025,-0.0011569412223131278,-0.0025,-0.003005710977314291,-0.0025,-0.0002239816186733564,-0.0025,0.0029962352901485973,-0.0025
2021-10-15,0.016812268862913836,0.0,0.0157079575491069,0.0,0.016405417425780507,0.0,0.015015606871769338,0.0,0.01723547860067225,0.0,0.017429869825100176,0.0,0.01719093923820751,0.0,0.020458632114781782,0.0,0.019005516534370742,0.0,0.01920782679068165,0.0,0.01880513889230535,0.0,0.02222746849712814,0.0,0.021886270008740563,0.0,0.017990407052682046,0.0,0.017970754372637582,0.0,0.0235004605825246,0.0
2021-10-18,-0.0004725092593060959,-0.0029725092593060956,-0.0045840288465476275,-0.007084028846547628,-0.004796056365500423,-0.007296056365500424,-0.0010835349286308473,-0.0035835349286308473,-0.00035006484198565327,-0.0028500648419856533,0.00173818101257542,-0.0007618189874245801,0.005900702586712526,0.0034007025867125256,0.001656543203469995,-0.000843456796530005,-3.1772767517054693e-06,-0.0025031772767517054,0.0008034840716065856,-0.0016965159283934144,0.0008175970839710443,-0.0016824029160289558,-0.0013070486247342902,-0.0038070486247342903,-0.0013190612341141897,-0.0038190612341141897,0.0017089751244515833,-0.0007910248755484167,0.0010738468077265305,-0.0014261531922734696,0.0023607716408361175,-0.00013922835916388258
2021-10-19,0.014625831599228877,0.014625831599228877,0.012082857178596562,0.012082857178596562,0.012283903659633314,0.012283903659633314,0.012800391167961167,0.012800391167961167,0.013528694619739946,0.013528694619739946,0.015215525535240186,0.015215525535240186,0.013345285425536924,0.013345285425536924,0.016527629514706647,0.016527629514706647,0.014546941779547703,0.014546941779547703,0.01874750299238397,0.01874750299238397,0.017915645526574,0.017915645526574,0.025125829140553384,0.025125829140553384,0.023930840194644178,0.023930840194644178,0.026497320427478623,0.026497320427478623,0.02238307455927594,0.02238307455927594,0.026767708808143647,0.026767708808143647
2021-10-20,0.007006704563410461,0.007006704563410461,0.018495191710914183,0.018495191710914183,0.01146221852564704,0.01146221852564704,0.008075763135968674,0.008075763135968674,-0.0038528531080251898,-0.0038528531080251898,-0.0028350264867380496,-0.0028350264867380496,-0.0026213031795458033,-0.0026213031795458033,-0.005361120881408832,-0.005361120881408832,-0.004055139832370276,-0.004055139832370276,-0.0018551270853095607,-0.0018551270853095607,-0.0050669418218326386,-0.0050669418218326386,-0.0018314765991054452,-0.0018314765991054452,-0.0011573078191240427,-0.0011573078191240427,-0.0009208521673309325,-0.0009208521673309325,-0.0004758994122851408,-0.0004758994122851408,0.0035648580251044725,0.0035648580251044725
2021-10-21,0.0028400256586352743,0.0028400256586352743,0.01619804442439824,0.01619804442439824,0.011131687908075876,0.011131687908075876,0.00972741921379427,0.00972741921379427,0.0009863066661153334,0.0009863066661153334,0.0016813151619559173,0.0016813151619559173,0.0024355880717630896,0.0024355880717630896,-0.0008706165189642399,-0.0008706165189642399,0.0007709585336558007,0.0007709585336558007,-0.004265724605348731,-0.004265724605348731,-0.004599410061611098,-0.004599410061611098,-0.010559656722247264,-0.010559656722247264,-0.00934494444929615,-0.00934494444929615,-0.00631228333885021,-0.00631228333885021,-0.005054139976052632,-0.005054139976052632,-0.006012823536773022,-0.006012823536773022
2021-10-22,0.005324344428171776,0.005324344428171776,0.008155851605642328,0.008155851605642328,0.007915581654864369,0.007915581654864369,0.002913303597052209,0.002913303597052209,0.011202107377140471,0.011202107377140471,0.004964790012881408,0.004964790012881408,0.005966813862969299,0.005966813862969299,0.007735628736664935,0.007735628736664935,0.005219107373571075,0.005219107373571075,0.006524387079990985,0.006524387079990985,0.00870396614668969,0.00870396614668969,0.009014528558301382,0.009014528558301382,0.007901267150973522,0.007901267150973522,0.004058834199721128,0.004058834199721128,0.0066624870989920575,0.0066624870989920575,0.006900940176123443,0.006900940176123443
2021-10-25,0.004390954071006468,0.004390954071006468,-0.003753406478190657,-0.003753406478190657,-0.0018901111738782728,-0.0018901111738782728,-0.002735259703399007,-0.002735259703399007,0.0006808801816539974,0.0006808801816539974,0.00020036809163869552,0.00020036809163869552,-0.00038802747757025764,-0.00038802747757025764,-0.0017616650673613178,-0.0017616650673613178,-0.0013777175595360404,-0.0013777175595360404,0.0022130944473729153,0.0022130944473729153,-0.0021907398863436627,-0.0021907398863436627,0.0026311541282774496,0.0026311541282774496,0.002744073859165433,0.002744073859165433,-5.517276292615856e-05,-5.517276292615856e-05,0.0013984001311354499,0.0013984001311354499,0.002695862899371093,0.002695862899371093
2021-10-26,0.0037198133167725945,0.0037198133167725945,0.017654187056750884,0.017654187056750884,0.014804106738248115,0.014804106738248115,0.012296250760362105,0.012296250760362105,0.00863515110809231,0.00863515110809231,0.00763118619566722,0.00763118619566722,0.007545517520955086,0.007545517520955086,0.0110167254963501,0.0110167254963501,0.007985956728894366,0.007985956728894366,0.005664096530620373,0.005664096530620373,0.012440401611499785,0.012440401611499785,0.006551761210401759,0.006551761210401759,0.00632637039101084,0.00632637039101084,0.010313318114569968,0.010313318114569968,0.007835696727372048,0.007835696727372048,0.004421647533918115,0.004421647533918115
2021-10-27,0.011024371322750328,0.011024371322750328,-0.002191058999302365,-0.002191058999302365,0.0006814749140825324,0.0006814749140825324,0.002784516991016811,0.002784516991016811,0.0036259630791534163,0.0036259630791534163,0.004099169668921624,0.004099169668921624,0.00502848251240169,0.00502848251240169,0.0041675762594453715,0.0041675762594453715,0.004014098960940116,0.004014098960940116,0.006087630081520895,0.006087630081520895,0.003563784208538823,0.003563784208538823,0.008998504727994044,0.008998504727994044,0.008436098182494418,0.008436098182494418,0.007864455283247541,0.007864455283247541,0.006734759846416412,0.006734759846416412,0.007815503565006,0.007815503565006
2021-10-28,0.0029388262452617092,0.0029388262452617092,-0.0021352425795951972,-0.0021352425795951972,-0.000509850728894941,-0.000509850728894941,0.0007425252106409708,0.0007425252106409708,0.008108939559249085,0.008108939559249085,0.007899964385655035,0.007899964385655035,0.012058031377422085,0.012058031377422085,0.012117736980129223,0.012117736980129223,0.009080193982919461,0.009080193982919461,0.008488884131860741,0.008488884131860741,0.012945277755008713,0.012945277755008713,0.011333433292044304,0.011333433292044304,0.010349763314815769,0.010349763314815769,0.012522893618421084,0.012522893618421084,0.010110646988164817,0.010110646988164817,0.005272852837545805,0.005272852837545805
2021-10-29,0.0017746780499382198,0.0017746780499382198,0.0019979610010964818,0.0019979610010964818,-0.0008514567479477909,-0.0008514567479477909,-0.0017017256408493782,-0.0017017256408493782,-0.007013440172420904,-0.007013440172420904,-0.007081802275857729,-0.007081802275857729,-0.001486476611856902,-0.001486476611856902,-0.010838516971471836,-0.010838516971471836,-0.005201441924106505,-0.005201441924106505,-0.003480006303539213,-0.003480006303539213,-0.009664204460367132,-0.009664204460367132,-0.0056002074875696264,-0.0056002074875696264,-0.00552674319216289,-0.00552674319216289,-0.007882217173247219,-0.007882217173247219,-0.00819167765381717,-0.00819167765381717,-0.003477432725146951,-0.003477432725146951
2021-11-01,0.01613957467333976,0.01613957467333976,0.020547551891032537,0.020547551891032537,0.018649973303017636,0.018649973303017636,0.015595085431318878,0.015595085431318878,0.012121298958918482,0.012121298958918482,0.01642102607390534,0.01642102607390534,0.01430719336998936,0.01430719336998936,0.016303759355664596,0.016303759355664596,0.015271019218016116,0.015271019218016116,0.012543576449262375,0.012543576449262375,0.018623646059158474,0.018623646059158474,0.01348433902727364,0.01348433902727364,0.012919345615846817,0.012919345615846817,0.009589093595264888,0.009589093595264888,0.010068803583338564,0.010068803583338564,0.014161914924675306,0.014161914924675306
2021-11-02,-0.01199001230429066,-0.01199001230429066,-0.016760346934779423,-0.016760346934779423,-0.011884447922584102,-0.011884447922584102,-0.010451780742992835,-0.010451780742992835,-0.011560554952570523,-0.011560554952570523,-0.010546286122723814,-0.010546286122723814,-0.0081055579065349,-0.0081055579065349,-0.013557201516650897,-0.013557201516650897,-0.011560049065957615,-0.011560049065957615,-0.012551272125516863,-0.012551272125516863,-0.011467373807141322,-0.011467373807141322,-0.011873824821269426,-0.011873824821269426,-0.010947344988229163,-0.010947344988229163,-0.007796126759795685,-0.007796126759795685,-0.0022409937717275054,-0.0022409937717275054,-0.007760026398498327,-0.007760026398498327
2021-11-03,0.005352925050797332,0.005352925050797332,0.0038260051195650358,0.0038260051195650358,0.002843052970957549,0.002843052970957549,0.0028936572335309272,0.0028936572335309272,0.009915556403154769,0.009915556403154769,0.007949369369727403,0.007949369369727403,0.00595272805310928,0.00595272805310928,0.008628779488762808,0.008628779488762808,0.00958942648772539,0.00958942648772539,0.010569958261244222,0.010569958261244222,0.008576319027224145,0.008576319027224145,0.0067525719382283515,0.0067525719382283515,0.006422447956794947,0.006422447956794947,0.010197959934376034,0.010197959934376034,0.0052847729606663625,0.0052847729606663625,0.005025935350177646,0.005025935350177646
2021-11-04,0.001981015033178897,0.001981015033178897,-0.004572752831210747,-0.004572752831210747,-0.00014434886501853573,-0.00014434886501853573,0.0009051550034818172,0.0009051550034818172,-0.0011931987848919027,-0.0011931987848919027,0.0027747986413056316,0.0027747986413056316,0.0018869812825037361,0.0018869812825037361,0.0011574812860720269,0.0011574812860720269,0.0023239710355744386,0.0023239710355744386,0.0009181585727555954,0.0009181585727555954,0.0050087817872449545,0.0050087817872449545,0.005182891493457298,0.005182891493457298,0.004950737573941488,0.004950737573941488,-0.0009372446076660658,-0.0009372446076660658,-0.00035906471331663685,-0.00035906471331663685,0.0006350887519081696,0.0006350887519081696
2021-11-05,0.0038334346663676734,0.0038334346663676734,0.008679283608093159,0.008679283608093159,0.009003879121574868,0.009003879121574868,0.005886865377507084,0.005886865377507084,0.004768010147361279,0.004768010147361279,0.0035468260724925114,0.0035468260724925114,0.003179628796968493,0.003179628796968493,0.008261123368981282,0.008261123368981282,0.004965717114345465,0.004965717114345465,0.007480554153291719,0.007480554153291719,0.007003143151208702,0.007003143151208702,0.010109101675744931,0.010109101675744931,0.010210420650922897,0.010210420650922897,0.006986158947130094,0.006986158947130094,0.008450580019909637,0.008450580019909637,0.007278423879981311,0.007278423879981311
2021-11-08,-0.0005363026312372927,-0.0005363026312372927,0.009234095887194904,0.009234095887194904,0.006989909391354273,0.006989909391354273,0.002784040332599997,0.002784040332599997,0.0027369424721801483,0.0027369424721801483,-8.567257925126503e-05,-8.567257925126503e-05,-0.0016984467403881821,-0.0016984467403881821,0.00192299645331564,0.00192299645331564,0.0005236035556299551,0.0005236035556299551,-0.002907496482396504,-0.002907496482396504,0.0019135755933462396,0.0019135755933462396,0.0010321824806987247,0.0010321824806987247,0.0018734681771043205,0.0018734681771043205,0.0035896512025348605,0.0035896512025348605,-0.00034161563565322583,-0.00034161563565322583,-0.0016262535345428271,-0.0016262535345428271
2021-11-09,0.007064367743923303,0.007064367743923303,0.00805148683018362,0.00805148683018362,0.00934941616742903,0.00934941616742903,0.010709376718452615,0.010709376718452615,0.0002169014446217199,0.0002169014446217199,0.003436230509066984,0.003436230509066984,0.005700610580582943,0.005700610580582943,0.003423965591316969,0.003423965591316969,0.0052879191865983595,0.0052879191865983595,0.00460884640212207,0.00460884640212207,0.007945241199125153,0.007945241199125153,0.005951900755433089,0.005951900755433089,0.005579906958218521,0.005579906958218521,0.009870966578719954,0.009870966578719954,0.00790519427585851,0.00790519427585851,0.011279013230538183,0.011279013230538183
2021-11-10,0.008608829025468974,0.008608829025468974,0.018261991203661843,0.018261991203661843,0.012799222328391147,0.012799222328391147,0.01009330290002391,0.01009330290002391,0.00829346685720983,0.00829346685720983,0.003491241310638205,0.003491241310638205,0.004267579941918926,0.004267579941918926,0.007351756144785227,0.007351756144785227,0.003091215837446034,0.003091215837446034,0.006301894538568498,0.006301894538568498,0.0035338302303966063,0.0035338302303966063,0.00443692447406175,0.00443692447406175,0.004159616694432891,0.004159616694432891,0.006708621155824402,0.006708621155824402,0.005826264526899931,0.005826264526899931,0.005395919993287541,0.005395919993287541
2021-11-11,0.00014064159218491547,0.00014064159218491547,0.00392334984165188,0.00392334984165188,0.0046357745505942,0.0046357745505942,0.003979487796288356,0.003979487796288356,-0.0009391267364524669,-0.0009391267364524669,-0.0005120891930599837,-0.0005120891930599837,-0.0010409463907279097,-0.0010409463907279097,-0.0036252186081187523,-0.0036252186081187523,-0.0022745066967021646,-0.0022745066967021646,-0.0038420943453055917,-0.0038420943453055917,-0.0071473602325276,-0.0071473602325276,-0.00929329684690905,-0.00929329684690905,-0.009962465793977242,-0.009962465793977242,-0.008022193871910242,-0.008022193871910242,-0.00749395482409132,-0.00749395482409132,-0.009197524523154034,-0.009197524523154034
2021-11-12,0.0062410294440707085,0.0062410294440707085,0.012995530287907807,0.012995530287907807,0.012090861774506726,0.012090861774506726,0.007968486771823791,0.007968486771823791,0.0027643183735899697,0.0027643183735899697,0.0027626806922551516,0.0027626806922551516,0.003239302555300488,0.003239302555300488,0.00353651914579074,0.00353651914579074,0.0018036673692693275,0.0018036673692693275,0.002142533798688457,0.002142533798688457,0.004231911223686324,0.004231911223686324,0.005511634022739353,0.005511634022739353,0.006442667100399778,0.006442667100399778,0.005803445407349406,0.005803445407349406,0.006420312710061559,0.006420312710061559,0.007293577879454705,0.007293577879454705
2021-11-15,0.016607746784201072,0.016607746784201072,0.016614372542724486,0.016614372542724486,0.010547598468039794,0.010547598468039794,0.016318274636967074,0.016318274636967074,0.007912570855205714,0.007912570855205714,0.010724882085308559,0.010724882085308559,0.012931585390438581,0.012931585390438581,0.00738937307034464,0.00738937307034464,0.00980581196477992,0.00980581196477992,0.007042492522567085,0.007042492522567085,0.00817961929251827,0.00817961929251827,0.006756151520774793,0.006756151520774793,0.0054410349078692286,0.0054410349078692286,0.002432312830282924,0.002432312830282924,0.007139853226366448,0.007139853226366448,0.014559737478365236,0.014559737478365236
2021-11-16,-0.001625136570205499,-0.001625136570205499,-0.012661394553281802,-0.012661394553281802,-0.009492590479064988,-0.009492590479064988,-0.002020296168883301,-0.002020296168883301,-0.0009901298315184164,-0.0009901298315184164,-0.002321281474517526,-0.002321281474517526,0.003597979305200944,0.003597979305200944,-0.0019691508105393668,-0.0019691508105393668,-0.0013168164872935078,-0.0013168164872935078,-0.0026429952109778055,-0.0026429952109778055,-0.00169399556228842,-0.00169399556228842,-0.0051756691171561675,-0.0051756691171561675,-0.004852189797333907,-0.004852189797333907,-0.006357089184220077,-0.006357089184220077,-0.0068166318037402585,-0.0068166318037402585,-0.009236574348761063,-0.009236574348761063
2021-11-17,0.010023549804772163,0.010023549804772163,0.0028029507305557533,0.0028029507305557533,0.002801766060620577,0.002801766060620577,0.0011350012776763676,0.0011350012776763676,-0.00019683903053209256,-0.00019683903053209256,0.004253164701005896,0.004253164701005896,0.002034979457183378,0.002034979457183378,0.0013890105651078286,0.0013890105651078286,0.0024322114678911877,0.0024322114678911877,0.004908150645673737,0.004908150645673737,0.003808776545576187,0.003808776545576187,0.00783737087649096,0.00783737087649096,0.008343912008304477,0.008343912008304477,0.005796334719525453,0.005796334719525453,0.005220733792989461,0.005220733792989461,0.005973188499992832,0.005973188499992832
2021-11-18,-0.002683574355528488,-0.002683574355528488,-0.008680848544649844,-0.008680848544649844,-0.006986079701120878,-0.006986079701120878,-0.0020936982686750654,-0.0020936982686750654,-0.002400876303959243,-0.002400876303959243,0.001351889775226163,0.001351889775226163,0.0014638164688752565,0.0014638164688752565,-0.0031143502105497765,-0.0031143502105497765,0.0020436773203434434,0.0020436773203434434,-0.0008953702222793515,-0.0008953702222793515,-0.002791662996396349,-0.002791662996396349,-0.00548419328209598,-0.00548419328209598,-0.004695639475859416,-0.004695639475859416,-0.004956808090914177,-0.004956808090914177,-0.0026370456296624933,-0.0026370456296624933,-0.003174889220366123,-0.003174889220366123
