date,Full_EW,Full_EW_timed,ratio_no_filter_N10,ratio_no_filter_N10_timed,ratio_no_filter_N15,ratio_no_filter_N15_timed,ratio_no_filter_N20,ratio_no_filter_N20_timed,ratio_top70%_N10,ratio_top70%_N10_timed,ratio_top70%_N15,ratio_top70%_N15_timed,ratio_top70%_N20,ratio_top70%_N20_timed,ratio_top50%_N10,ratio_top50%_N10_timed,ratio_top50%_N15,ratio_top50%_N15_timed,ratio_top50%_N20,ratio_top50%_N20_timed,ratio_top30%_N10,ratio_top30%_N10_timed,ratio_top30%_N15,ratio_top30%_N15_timed,ratio_top30%_N20,ratio_top30%_N20_timed,pure_tv_no_filter_N10,pure_tv_no_filter_N10_timed,pure_tv_no_filter_N15,pure_tv_no_filter_N15_timed,pure_tv_no_filter_N20,pure_tv_no_filter_N20_timed
2023-03-14,-0.006733700855136231,-0.0025000000000000005,-0.007403916086106644,-0.0025,-0.006936810513065762,-0.0025,-0.006024775888458406,-0.0025,-0.00643707191631724,-0.0025,-0.006751396458763311,-0.0025,-0.007758739277430754,-0.0025,-0.009326318549013569,-0.0025,-0.00936604245990258,-0.0025,-0.007557853870763593,-0.0025,-0.01232762246963194,-0.0025000000000000005,-0.011189109927015533,-0.0025,-0.010795640939923246,-0.0025,-0.02000287241843588,-0.0025,-0.01696211648352456,-0.0025,-0.015244012079991986,-0.0025
2023-03-15,0.004316147937427602,0.0,0.007068442837726508,0.0,0.004281305674702181,0.0,0.0011174240647642943,0.0,0.006794470234986772,0.0,0.002015447207743685,0.0,0.003335851971424331,0.0,0.0046273482109022495,0.0,0.001174857031101546,0.0,0.0028661593388885414,0.0,0.005703468855861193,0.0,0.006205253289979007,0.0,0.0031343329015124837,0.0,0.012903716367230401,0.0,0.008549236950623344,0.0,0.008866489914982035,0.0
2023-03-16,-0.01346266063899688,0.0,-0.012838829934052344,0.0,-0.012408536197664341,0.0,-0.00938227976093899,0.0,-0.01289293813256236,0.0,-0.012015587050678615,0.0,-0.007353226762606164,0.0,-0.009242956549529103,0.0,-0.010057856812923179,0.0,-0.011074679618079565,0.0,-0.011618662149919069,0.0,-0.011272606992130965,0.0,-0.010425189786541878,0.0,-0.014189852916914172,0.0,-0.012959209232555296,0.0,-0.013872119691285548,0.0
2023-03-17,0.014963249695274074,0.0,0.009346174998398404,0.0,0.010142539716968414,0.0,0.010218984281455169,0.0,0.0097834514677958,0.0,0.012025609137290057,0.0,0.01129421306353946,0.0,0.010600573922204993,0.0,0.011176277541251375,0.0,0.012577552147358872,0.0,0.01118531713888298,0.0,0.011311083542112485,0.0,0.011324047957777743,0.0,0.014515452161613497,0.0,0.013017877816322576,0.0,0.013959804289811884,0.0
2023-03-20,0.006832208890933413,0.004332208890933413,0.0027930379877854628,0.0002930379877854627,0.0028317407829616154,0.0003317407829616153,0.004585499803878613,0.0020854998038786128,0.002467834735752938,-3.2165264247061964e-05,0.004052071288693626,0.0015520712886936262,0.004773349670348032,0.002273349670348032,0.005420751515300437,0.0029207515153004374,0.0061939767225978794,0.0036939767225978794,0.006759303803382182,0.004259303803382183,0.006469022974057304,0.003969022974057304,0.006435599697397591,0.003935599697397591,0.005813792621887734,0.003313792621887734,0.011742225161026298,0.009242225161026298,0.010906047714705505,0.008406047714705505,0.00985720601081369,0.00735720601081369
2023-03-21,0.006265751685932117,0.006265751685932117,0.006161037848357965,0.006161037848357965,0.006616795679151033,0.006616795679151033,0.0062382373953596085,0.0062382373953596085,0.004852424738223794,0.004852424738223794,0.005335621781849513,0.005335621781849513,0.003665992760764542,0.003665992760764542,0.0034187953538067474,0.0034187953538067474,0.0035924854005800963,0.0035924854005800963,0.0029488597927281868,0.0029488597927281868,0.0009737274005081396,0.0009737274005081396,0.0011839245916334781,0.0011839245916334781,0.0021179895373833637,0.0021179895373833637,0.0072630477993912215,0.0072630477993912215,0.00534463457265848,0.00534463457265848,0.004933663232992424,0.004933663232992424
2023-03-22,0.006758121452184938,0.006758121452184938,2.323381257746137e-05,2.323381257746137e-05,9.071313665005561e-05,9.071313665005561e-05,0.0005727309821836668,0.0005727309821836668,0.00024294217588093363,0.00024294217588093363,0.00048730325577418885,0.00048730325577418885,0.00229019387491779,0.00229019387491779,-0.00026569297225429453,-0.00026569297225429453,0.0027565908522664863,0.0027565908522664863,0.0035058751942986855,0.0035058751942986855,0.0030297946949644932,0.0030297946949644932,0.005149842134153696,0.005149842134153696,0.004628860791488661,0.004628860791488661,0.01979856497149851,0.01979856497149851,0.016250157937419175,0.016250157937419175,0.013808998457486593,0.013808998457486593
2023-03-23,0.004936900902581233,0.004936900902581233,0.0005157212617943554,0.0005157212617943554,0.0008000891064469994,0.0008000891064469994,-0.0003456802255840274,-0.0003456802255840274,0.0003045864989748237,0.0003045864989748237,0.0004624381835215777,0.0004624381835215777,0.0008801474490968799,0.0008801474490968799,0.0026589044765482077,0.0026589044765482077,0.005122355156449765,0.005122355156449765,0.008447144089166792,0.008447144089166792,0.008567379674471277,0.008567379674471277,0.009783271925151877,0.009783271925151877,0.010013781566201578,0.010013781566201578,0.016034240451145963,0.016034240451145963,0.0127889304754935,0.0127889304754935,0.01833990834875194,0.01833990834875194
2023-03-24,0.007957960262993526,0.007957960262993526,-0.0005765924770175677,-0.0005765924770175677,0.0018140239026677011,0.0018140239026677011,0.0016488907726435523,0.0016488907726435523,-0.0008991731221788644,-0.0008991731221788644,-0.000543996211209367,-0.000543996211209367,0.00429080450671604,0.00429080450671604,-0.00168713580826636,-0.00168713580826636,0.00020124249034055497,0.00020124249034055497,0.0034187956353466395,0.0034187956353466395,0.0010227962948131109,0.0010227962948131109,0.002264517330186792,0.002264517330186792,0.002375032299256383,0.002375032299256383,0.015958505704705604,0.015958505704705604,0.012794999357955405,0.012794999357955405,0.013169785247364268,0.013169785247364268
2023-03-27,0.0008249038691203089,0.0008249038691203089,-0.0004031944497758566,-0.0004031944497758566,-0.0005311235807383389,-0.0005311235807383389,0.0005131824229830939,0.0005131824229830939,-0.0011545887897882467,-0.0011545887897882467,-0.0006867387099229147,-0.0006867387099229147,0.0008687682649121786,0.0008687682649121786,-0.0011157758886576998,-0.0011157758886576998,-0.0027544667538466146,-0.0027544667538466146,0.0024012988262158146,0.0024012988262158146,-0.006001299623060364,-0.006001299623060364,0.00034256451969555754,0.00034256451969555754,0.0023407019495275197,0.0023407019495275197,0.0019490712614317796,0.0019490712614317796,0.0010947999187697576,0.0010947999187697576,0.00232613239110025,0.00232613239110025
2023-03-28,-0.012990978704157113,-0.012990978704157113,-0.008549796363321826,-0.008549796363321826,-0.009909936583634385,-0.009909936583634385,-0.010227598694584512,-0.010227598694584512,-0.009097552504013208,-0.009097552504013208,-0.010625508954135728,-0.010625508954135728,-0.009591128539398181,-0.009591128539398181,-0.009229749359653882,-0.009229749359653882,-0.006568404575240305,-0.006568404575240305,-0.0070241202310435576,-0.0070241202310435576,-0.006889137845855709,-0.006889137845855709,-0.0089874705025754,-0.0089874705025754,-0.00939254553985737,-0.00939254553985737,-0.014835955070888751,-0.014835955070888751,-0.014750614995770165,-0.014750614995770165,-0.014281454501229857,-0.014281454501229857
2023-03-29,0.00039594558477382906,-0.0025000000000000005,-0.002596106992055691,-0.0025,-0.003423197062734188,-0.0025,-0.0019609724130144725,-0.0025,-0.001594188610472158,-0.0025,-0.002167943356250035,-0.0025,-0.0024053412650156592,-0.0025,-0.0022113222966712925,-0.0025,3.129315775927868e-05,-0.0025,-0.0009281929757903651,-0.0025,-0.0001347557414879911,-0.0025000000000000005,-0.0024766219655429837,-0.0025,-0.0014162859193505874,-0.0025,-0.005740435606738382,-0.0025,-0.0025106764782220213,-0.0025,-0.0029758740062654446,-0.0025
2023-03-30,0.00869658873926571,0.0,0.0094053283708198,0.0,0.011491619095861234,0.0,0.01007477779441105,0.0,0.009195192181289391,0.0,0.012088557621962613,0.0,0.012237090489210322,0.0,0.008188438724642678,0.0,0.007269158016796802,0.0,0.008875359933371968,0.0,0.009925477074292212,0.0,0.01079242335135603,0.0,0.009095436926598872,0.0,0.01643087508843677,0.0,0.014099257767932298,0.0,0.01302377568645437,0.0
2023-03-31,0.006309801876368087,0.0038098018763680864,0.0025582826634404704,5.828266344047031e-05,0.005766097139692819,0.0032660971396928193,0.00664694028185634,0.00414694028185634,0.003586278971619595,0.001086278971619595,0.005591175055549668,0.0030911750555496676,0.0054734843622845425,0.0029734843622845424,0.003769546442641425,0.0012695464426414251,0.004594677948832334,0.002094677948832334,0.0027550119455416965,0.00025501194554169646,0.004846109464177439,0.0023461094641774385,0.007487068107058258,0.004987068107058257,0.00658140092159273,0.00408140092159273,0.002854331738836713,0.000354331738836713,0.0036380042029299305,0.0011380042029299304,0.002147719344425237,-0.00035228065557476327
2023-04-06,0.0018047195123871668,0.0018047195123871668,0.00045710556973446205,0.00045710556973446205,3.948131313407868e-05,3.948131313407868e-05,3.5340939967038365e-05,3.5340939967038365e-05,0.00038418159528554887,0.00038418159528554887,7.102768430308613e-05,7.102768430308613e-05,-0.0005119146303611596,-0.0005119146303611596,-0.0031019770834096235,-0.0031019770834096235,-0.0005781138800237042,-0.0005781138800237042,0.001239791447945477,0.001239791447945477,-6.788894629949829e-05,-6.788894629949829e-05,0.001133452564697576,0.001133452564697576,0.001069879712332346,0.001069879712332346,-0.0034498185166216932,-0.0034498185166216932,-0.003162218794934042,-0.003162218794934042,-0.003123385442552356,-0.003123385442552356
2023-04-07,-0.00019358083386805729,-0.00019358083386805729,0.0032808539961406533,0.0032808539961406533,0.001357563482559835,0.001357563482559835,0.0005543994932540151,0.0005543994932540151,0.003166306458912726,0.003166306458912726,0.0006371385664408978,0.0006371385664408978,-0.0002773093874997691,-0.0002773093874997691,0.001716442362926296,0.001716442362926296,0.00038581186611648854,0.00038581186611648854,0.0018798251773356315,0.0018798251773356315,-0.002003297256902914,-0.002003297256902914,2.7366504448863346e-05,2.7366504448863346e-05,-0.00016123790603599553,-0.00016123790603599553,0.003160643413297304,0.003160643413297304,0.007814555369564205,0.007814555369564205,0.007224554020983837,0.007224554020983837
2023-04-10,-0.00026051532981394076,-0.00026051532981394076,-0.0012408679523366886,-0.0012408679523366886,-0.003204513457713702,-0.003204513457713702,-0.0032640303739672307,-0.0032640303739672307,-0.0012080139974643969,-0.0012080139974643969,-0.003376366836508637,-0.003376366836508637,-0.00309841817851485,-0.00309841817851485,-0.004193567650741026,-0.004193567650741026,-0.004997546793770047,-0.004997546793770047,-0.004590050345593123,-0.004590050345593123,-0.007388785185592873,-0.007388785185592873,-0.007395745755310361,-0.007395745755310361,-0.0070455629510611465,-0.0070455629510611465,-0.0029721196973008903,-0.0029721196973008903,-0.0034556924132546885,-0.0034556924132546885,-0.003413043344863915,-0.003413043344863915
2023-04-11,0.003827896305768974,0.003827896305768974,0.004117636354779542,0.004117636354779542,0.004210863895998807,0.004210863895998807,0.0054225401833968515,0.0054225401833968515,0.0037755610982230904,0.0037755610982230904,0.007770412988278378,0.007770412988278378,0.010966967980534481,0.010966967980534481,0.017283904325694578,0.017283904325694578,0.012880443312455516,0.012880443312455516,0.011152705261032474,0.011152705261032474,0.00850014411094382,0.00850014411094382,0.008335244620807473,0.008335244620807473,0.0074684914017863644,0.0074684914017863644,0.010344252478935279,0.010344252478935279,0.00462315741693243,0.00462315741693243,0.007449384273504228,0.007449384273504228
2023-04-12,0.006783719579356962,0.006783719579356962,0.0074142515631981714,0.0074142515631981714,0.005408802644730034,0.005408802644730034,0.003749395404732419,0.003749395404732419,0.0029532392849569884,0.0029532392849569884,0.002388312771127647,0.002388312771127647,0.005265298767050831,0.005265298767050831,0.005090346629222387,0.005090346629222387,0.006312449397087749,0.006312449397087749,0.00856546431620881,0.00856546431620881,0.004905035654489477,0.004905035654489477,0.0056097558606523395,0.0056097558606523395,0.005219735220526204,0.005219735220526204,0.0055647451397121805,0.0055647451397121805,0.00600698496728067,0.00600698496728067,0.0049511966054801345,0.0049511966054801345
2023-04-13,-0.0075777788769590005,-0.0075777788769590005,-0.005580204474869765,-0.005580204474869765,-0.0016143251169378201,-0.0016143251169378201,-0.0011545632722951447,-0.0011545632722951447,-0.006317165926116929,-0.006317165926116929,-0.005272735976624646,-0.005272735976624646,-0.005646619317861002,-0.005646619317861002,-0.010560153227990567,-0.010560153227990567,-0.008621166954383886,-0.008621166954383886,-0.009326699608118078,-0.009326699608118078,-0.0105665257915333,-0.0105665257915333,-0.008912385122813714,-0.008912385122813714,-0.009345733941404215,-0.009345733941404215,-0.024869499246655352,-0.024869499246655352,-0.016294936971194905,-0.016294936971194905,-0.015579250767944301,-0.015579250767944301
2023-04-14,0.004478369417235442,0.004478369417235442,0.0036528889143209514,0.0036528889143209514,0.0036848762664357954,0.0036848762664357954,0.003158459024955257,0.003158459024955257,0.0033725474283957113,0.0033725474283957113,0.005224993549364964,0.005224993549364964,0.005064062925758029,0.005064062925758029,0.0024455564903748898,0.0024455564903748898,0.0030532146577270697,0.0030532146577270697,0.00254911601090651,0.00254911601090651,0.0027196799839021685,0.0027196799839021685,0.004181457843978357,0.004181457843978357,0.0035009918446290552,0.0035009918446290552,0.011596612786324867,0.011596612786324867,0.006989920259831028,0.006989920259831028,0.005739532790199748,0.005739532790199748
2023-04-17,0.007929006971464446,0.007929006971464446,0.008820233781605112,0.008820233781605112,0.005746992466110923,0.005746992466110923,0.005133929041468355,0.005133929041468355,0.0008270365026935678,0.0008270365026935678,0.00029323889929232873,0.00029323889929232873,0.001197331758037845,0.001197331758037845,0.001488830165022492,0.001488830165022492,0.0003210263928034549,0.0003210263928034549,0.0034195602819400922,0.0034195602819400922,-0.0012299041968272363,-0.0012299041968272363,-0.003011210289417525,-0.003011210289417525,-0.0016077271473217659,-0.0016077271473217659,-0.00032618880660129117,-0.00032618880660129117,0.0038758145664101514,0.0038758145664101514,0.004036903234990313,0.004036903234990313
2023-04-18,-0.004273391129587475,-0.004273391129587475,-0.0024150732789670953,-0.0024150732789670953,-0.0036795994383042483,-0.0036795994383042483,-0.003000615738724422,-0.003000615738724422,-0.005438264776734892,-0.005438264776734892,-0.0057934481109263546,-0.0057934481109263546,-0.0051682503984322005,-0.0051682503984322005,-0.006399324863907296,-0.006399324863907296,-0.00470984452360174,-0.00470984452360174,-0.006184804163576219,-0.006184804163576219,-0.004574502230524836,-0.004574502230524836,-0.004619244168514764,-0.004619244168514764,-0.00571822673205854,-0.00571822673205854,-0.012410406999300617,-0.012410406999300617,-0.013913345900013177,-0.013913345900013177,-0.012044327552860485,-0.012044327552860485
2023-04-19,-0.002959597083889135,-0.002959597083889135,-0.003163283253447358,-0.003163283253447358,-0.0029123209570268557,-0.0029123209570268557,-0.0038275844781231138,-0.0038275844781231138,-0.003276276733209971,-0.003276276733209971,-0.0029898122055452762,-0.0029898122055452762,-0.003969022809529499,-0.003969022809529499,-0.005315509981032763,-0.005315509981032763,-0.00819590240682079,-0.00819590240682079,-0.005548215346842866,-0.005548215346842866,-0.007905722667553428,-0.007905722667553428,-0.00957959399467665,-0.00957959399467665,-0.008262680858518235,-0.008262680858518235,-0.010588716825758716,-0.010588716825758716,-0.007288651915577038,-0.007288651915577038,-0.010539625140031855,-0.010539625140031855
2023-04-20,-0.009457984070117111,-0.0025000000000000005,0.005243618264433782,-0.0025,0.0019112003630769852,-0.0025,-0.00031773308584376846,-0.0025,-0.004642745371929857,-0.0025,-0.005609830873229519,-0.0025,-0.007936933045818446,-0.0025,-0.005782019450494979,-0.0025,-0.004479613448741771,-0.0025000000000000005,-0.008021134592216816,-0.0025000000000000005,-0.004954265784845936,-0.0025,-0.0048449464068233885,-0.0025,-0.005628319490576582,-0.0025,-0.006350139785585229,-0.0025,-0.0038961092267159937,-0.0025,-0.005570615869425494,-0.0025
2023-04-21,-0.014405462312044379,0.0,-0.005089049460171635,0.0,-0.005737113518513092,0.0,-0.008598457329398977,0.0,-0.010367846094349542,0.0,-0.011352911597972115,0.0,-0.012406287185683929,0.0,-0.011041253103218775,0.0,-0.010168685452503769,0.0,-0.012796410816975697,0.0,-0.011724006285092969,0.0,-0.012127284519364895,0.0,-0.011457465579370408,0.0,-0.022330459326836163,0.0,-0.023691820390209523,0.0,-0.020657603213988608,0.0
2023-04-24,0.005073440596261375,0.0,-0.0006741409257636221,0.0,0.0008062488917808105,0.0,0.000683856026980251,0.0,0.002272813887595904,0.0,0.003282534242958612,0.0,0.005985470132790438,0.0,0.010109897813596514,0.0,0.0063089646254459895,0.0,0.006925201560719319,0.0,0.0037575353755782805,0.0,0.0027064784910267575,0.0,0.0017237912407340806,0.0,-0.0008100414119967539,0.0,0.0014395886214060294,0.0,0.004509155116168495,0.0
2023-04-25,-0.017972455251082216,0.0,-0.011071605642183758,0.0,-0.00994663394911075,0.0,-0.011629939701131665,0.0,-0.0143104720389449,0.0,-0.013146486138657631,0.0,-0.015051668850868078,0.0,-0.016311164310839434,0.0,-0.01531723920017709,0.0,-0.014896580390006587,0.0,-0.013661940825683084,0.0,-0.017392973068389626,0.0,-0.016928915895117698,0.0,-0.03331863822923695,0.0,-0.026447346835788893,0.0,-0.025700243381478853,0.0
2023-04-26,0.002913388109554142,0.0,-0.0034009413710833864,0.0,-0.0023305198127423327,0.0,-0.0015194011401225278,0.0,-0.00155379342099422,0.0,-0.0004291418977427463,0.0,0.0007442093789149733,0.0,-0.00295600251437037,0.0,-8.252695023514017e-05,0.0,-0.001878302164446732,0.0,-0.0018980671297404543,0.0,0.0006437614248795561,0.0,0.006991115762179092,0.0,0.011074072753197706,0.0,0.00824943231314197,0.0,0.004406627534458225,0.0
2023-04-27,0.0057153133449715345,0.0,0.0038799068626448555,0.0,0.0024182041559373422,0.0,0.004355288519210731,0.0,0.003883547363213668,0.0,0.004337588574251446,0.0,0.0035097719849211126,0.0,0.005061259540154594,0.0,0.0033474703450831807,0.0,0.005349741879718251,0.0,0.004165424585119237,0.0,0.006762241898623259,0.0,0.004964763998382167,0.0,0.013777590525182806,0.0,0.009012932180074455,0.0,0.0105628266381484,0.0
2023-04-28,0.007837037393400902,0.0,0.000990833478371888,0.0,0.00024958582818726733,0.0,0.0007095161440647535,0.0,0.003410188317081575,0.0,0.003190580676999703,0.0,0.006757367108974649,0.0,0.007565368350231905,0.0,0.011784096892143119,0.0,0.01137528576251155,0.0,0.0032621859147037857,0.0,0.009271375135898603,0.0,0.008829379036241513,0.0,0.012239120169374494,0.0,0.017040926127468967,0.0,0.013198376102545258,0.0
2023-05-02,0.005225361612442905,0.0,0.0021949333622827256,0.0,0.0030297754497721654,0.0,0.0009913692229678254,0.0,0.0026949333622827256,0.0,0.0024495285361919145,0.0,0.002461209317913638,0.0,-0.0016632139189727497,0.0,-0.0006100587249555637,0.0,0.0015309813532460748,0.0,-0.001536672152670681,0.0,0.0026014914473830135,0.0,0.0015504442144809241,0.0,0.009194952438245963,0.0,0.008684695634497148,0.0,0.007034666148750214,0.0
2023-05-03,-0.002550744525182668,-0.004959835434273578,-0.0017909091051903194,-0.004290909105190319,-0.0011554693694365197,-0.0036554693694365197,-0.002611837006764317,-0.0051118370067643176,-0.0017909091051903194,-0.004290909105190319,-0.0015418209360854732,-0.004041820936085473,-0.0013097493615242485,-0.0038097493615242483,-0.0013764722357515467,-0.0038764722357515465,-0.0011221597031145555,-0.0036221597031145555,-0.00253258409866381,-0.00503258409866381,-4.3747923573977075e-06,-0.0025043747923573978,-0.003726994317592669,-0.006226994317592669,-0.004211139255966032,-0.006711139255966033,0.0012309688292850623,-0.0012690311707149377,-0.0018069551941088582,-0.004306955194108859,-0.001968180916680574,-0.004468180916680574
2023-05-04,0.0014187212925968035,-0.0025000000000000005,0.003842348558288411,-0.0025,0.010454737236614393,-0.0025,0.008128830048681203,-0.0025,0.003842348558288411,-0.0025,0.010095670809325347,-0.0025,0.008104055277088913,-0.0025,0.005402726681769721,-0.0025,0.0043115540146396805,-0.0025,0.004814781548643061,-0.0025000000000000005,0.0053214316020593014,-0.0025,0.006820824328613247,-0.0025,0.005980433849411295,-0.0025,0.003328478628471544,-0.0025,0.003135319512602774,-0.0025,0.003976751783418393,-0.0025
2023-05-05,0.0009828681889691177,0.0,0.0009716742201603234,0.0,0.0004969157878261724,0.0,0.00021978164209287003,0.0,0.0009716742201603234,0.0,0.0003778681687785539,0.0,0.0009549301168959079,0.0,0.001980009241409808,0.0,0.0022153781480225287,0.0,0.0018908195191083385,0.0,0.0016012759861233183,0.0,0.0018052743292321055,0.0,0.0037710438078385105,0.0,-0.0028886410018441728,0.0,-0.0013135804043634897,0.0,-0.0013081120760180317,0.0
2023-05-08,-0.0017332709385523924,-0.004233270938552393,-0.000993908914434216,-0.0034939089144342163,-0.00316263086922679,-0.00566263086922679,-0.002116701474233279,-0.0046167014742332785,-0.000993908914434216,-0.0034939089144342163,-0.003069706937293589,-0.005569706937293589,-0.0013574783949063755,-0.0038574783949063755,-0.0016928187702931585,-0.004192818770293158,0.00013118989722298306,-0.0023688101027770168,0.0007775188499066275,-0.001722481150093373,-0.0009070589550184582,-0.003407058955018458,0.002084625900453204,-0.0004153740995467962,0.0014264952239844884,-0.0010735047760155117,0.0020350512857500785,-0.00046494871424992154,0.0017201431888757151,-0.0007798568111242849,0.0013405949251791781,-0.001159405074820822
2023-05-09,-0.009809101191824628,-0.009809101191824628,-0.0052016307763800285,-0.0052016307763800285,-0.009824456829986613,-0.009824456829986613,-0.009296674302529617,-0.009296674302529617,-0.0052016307763800285,-0.0052016307763800285,-0.012298840959046986,-0.012298840959046986,-0.012538719560099089,-0.012538719560099089,-0.006761932321344989,-0.006761932321344989,-0.008927406668648457,-0.008927406668648457,-0.006629640370430546,-0.006629640370430546,-0.005183553871077041,-0.005183553871077041,-0.0026339353713440428,-0.0026339353713440428,-0.003830420670302216,-0.003830420670302216,-0.007646649406152518,-0.007646649406152518,-0.007558589046669898,-0.007558589046669898,-0.005809745425806063,-0.005809745425806063
2023-05-10,-0.0008835378210628849,-0.0024999999999999996,2.781554024970938e-05,-0.0025,0.0074228479539941335,-0.0025,0.003392573350230667,-0.0025,2.781554024970938e-05,-0.0025,0.006218823543636216,-0.0025,0.007835197767512542,-0.0025,-2.9357329073498415e-05,-0.0025,0.004208535260331507,-0.0025,0.00139935226832607,-0.0025000000000000005,-0.002740269510900439,-0.0025,-0.004469902541123597,-0.0025,-0.0030394050682755595,-0.0025,-0.00589349753005497,-0.0025,-0.0038065602064096225,-0.0025,-0.003812725782418147,-0.0025
2023-05-11,-0.012739054405471621,0.0,-0.007441887398228431,0.0,-0.005564019036681696,0.0,-0.010224536552446106,0.0,-0.007441887398228431,0.0,-0.00653768868739415,0.0,-0.008850952917508481,0.0,-0.007429294496292815,0.0,-0.010216444866812368,0.0,-0.012365667643357784,0.0,-0.010187788960120767,0.0,-0.011342982952756849,0.0,-0.011647512127802429,0.0,-0.01229938668817644,0.0,-0.01439005890903268,0.0,-0.013747866416944705,0.0
2023-05-12,0.007213414725010405,0.0,0.003132216137696631,0.0,0.006884882494118989,0.0,0.009150214070857608,0.0,0.003132216137696631,0.0,0.007328961557055949,0.0,0.010569256571987153,0.0,0.0037622394775259412,0.0,0.009271540190610878,0.0,0.008740487552384286,0.0,0.008626407398054836,0.0,0.006631380424283735,0.0,0.005814268612110299,0.0,0.010369591045080085,0.0,0.009592923241796066,0.0,0.009489431205821085,0.0
2023-05-15,-0.007335982572365597,0.0,-0.00243636845747619,0.0,0.0013364945449040769,0.0,0.00026408403006006895,0.0,-0.00243636845747619,0.0,0.000429371093230269,0.0,-0.005030238784803482,0.0,0.0004323980686627314,0.0,-0.0068480907605264225,0.0,-0.0061706008549727315,0.0,0.0014390332706459294,0.0,0.00047401895997888684,0.0,0.001190666638635294,0.0,-0.01246798765991496,0.0,-0.009409920345356964,0.0,-0.006412479003014638,0.0
2023-05-16,0.007789235004586634,0.0,-0.0007664834299037084,0.0,-0.0044112066031901055,0.0,0.00013394081674686386,0.0,-0.0007664834299037084,0.0,-0.0034285606712541215,0.0,0.0006709882829694697,0.0,-0.0013715554187945572,0.0,0.003408841436017044,0.0,0.00550406224589588,0.0,0.007781519555257089,0.0,0.008976727188100386,0.0,0.008331632666200467,0.0,0.01390397395783638,0.0,0.014527715836536373,0.0,0.01071401004040391,0.0
2023-05-17,0.009318927146034304,0.0,0.011494112632719312,0.0,0.011117828460177646,0.0,0.011779810985698125,0.0,0.011494112632719312,0.0,0.011808219726930809,0.0,0.01175950862036949,0.0,0.012072269775251977,0.0,0.011919304950396496,0.0,0.013836106318490865,0.0,0.01157969201902569,0.0,0.014292931851098478,0.0,0.012600571494027688,0.0,0.019687961414158208,0.0,0.01817711846351681,0.0,0.016758930633082435,0.0
2023-05-18,0.004568332473736057,0.0020683324737360564,0.00630960525145301,0.0038096052514530097,0.00958334489614961,0.0070833448961496095,0.007925218191082517,0.005425218191082517,0.00630960525145301,0.0038096052514530097,0.009658782134352605,0.007158782134352604,0.006821715981496756,0.004321715981496756,0.00735163383491182,0.0048516338349118195,0.004337928397584282,0.0018379283975842819,0.008450928468163766,0.005950928468163766,0.006409444369350414,0.003909444369350415,0.009401976468969859,0.006901976468969858,0.009174556647743784,0.006674556647743784,0.0085849664762936,0.006084966476293599,0.0063446636621723755,0.0038446636621723754,0.008323156282988638,0.005823156282988637
2023-05-19,0.003377868486723811,0.003377868486723811,0.0030974809447139374,0.0030974809447139374,0.00224125350332908,0.00224125350332908,0.002575033230378705,0.002575033230378705,0.0030974809447139374,0.0030974809447139374,-0.00020111893904336945,-0.00020111893904336945,0.0015712360328638383,0.0015712360328638383,0.0027345100799847756,0.0027345100799847756,0.0041191070361850015,0.0041191070361850015,0.009139152704974325,0.009139152704974325,0.002928833426746602,0.002928833426746602,0.009572201819409522,0.009572201819409522,0.007640963823981728,0.007640963823981728,0.0166027843517132,0.0166027843517132,0.012658764833249014,0.012658764833249014,0.009024373122762353,0.009024373122762353
2023-05-22,0.0064955660241732965,0.0064955660241732965,0.0025603488387393237,0.0025603488387393237,0.006129957421430453,0.006129957421430453,0.004651068897345656,0.004651068897345656,0.0025603488387393237,0.0025603488387393237,0.002397699384183971,0.002397699384183971,0.0031285975491711087,0.0031285975491711087,0.004448583177829679,0.004448583177829679,0.004739486133263959,0.004739486133263959,0.004541551514771075,0.004541551514771075,0.004386847039648201,0.004386847039648201,0.005068624774048169,0.005068624774048169,0.005343678164191931,0.005343678164191931,0.0006568235816974302,0.0006568235816974302,2.5122673628441474e-05,2.5122673628441474e-05,0.00012525369531118946,0.00012525369531118946
2023-05-23,0.0029304413258771354,0.0029304413258771354,-0.0001561735744601056,-0.0001561735744601056,-0.0005056395378203904,-0.0005056395378203904,0.0009230227670916967,0.0009230227670916967,-0.0001561735744601056,-0.0001561735744601056,0.0015687294304780402,0.0015687294304780402,0.0009162026584643213,0.0009162026584643213,0.001009168042732156,0.001009168042732156,0.0003256528092958253,0.0003256528092958253,6.453199945815615e-05,6.453199945815615e-05,-0.0011168857485650998,-0.0011168857485650998,-0.0015176064947512705,-0.0015176064947512705,-0.0019523116358376692,-0.0019523116358376692,0.008436610008723545,0.008436610008723545,0.004545694750640602,0.004545694750640602,0.0034768204904871538,0.0034768204904871538
2023-05-24,0.0007745557002870282,0.0007745557002870282,0.0016634643377961725,0.0016634643377961725,-0.0013688405936616316,-0.0013688405936616316,0.0002429625137471581,0.0002429625137471581,0.0016634643377961725,0.0016634643377961725,0.0013871483823824676,0.0013871483823824676,0.00035639235292807,0.00035639235292807,0.0035547832492489498,0.0035547832492489498,0.0014578969210209257,0.0014578969210209257,0.0003992357255309054,0.0003992357255309054,0.0015503589792218333,0.0015503589792218333,-0.0005668490132305637,-0.0005668490132305637,-0.00020447851001553774,-0.00020447851001553774,0.0028762058683707292,0.0028762058683707292,0.003554745217452567,0.003554745217452567,0.0032070359483754862,0.0032070359483754862
